,Load_2018
2018-03-08 00:00:00+01:00,51250.1
2018-03-08 01:00:00+01:00,49680.8
2018-03-08 02:00:00+01:00,48894.7
2018-03-08 03:00:00+01:00,49105.6
2018-03-08 04:00:00+01:00,50204.8
2018-03-08 05:00:00+01:00,52738.2
2018-03-08 06:00:00+01:00,58881.6
2018-03-08 07:00:00+01:00,63667.3
2018-03-08 08:00:00+01:00,65407.8
2018-03-08 09:00:00+01:00,65234.6
2018-03-08 10:00:00+01:00,66177.4
2018-03-08 11:00:00+01:00,66817.0
2018-03-08 12:00:00+01:00,66423.8
2018-03-08 13:00:00+01:00,65176.3
2018-03-08 14:00:00+01:00,64454.4
2018-03-08 15:00:00+01:00,63980.4
2018-03-08 16:00:00+01:00,62685.5
2018-03-08 17:00:00+01:00,62821.2
2018-03-08 18:00:00+01:00,66221.8
2018-03-08 19:00:00+01:00,66848.9
2018-03-08 20:00:00+01:00,62888.3
2018-03-08 21:00:00+01:00,60109.1
2018-03-08 22:00:00+01:00,57887.3
2018-03-08 23:00:00+01:00,54690.1
