,Load_2018
2018-09-29 00:00:00+02:00,41977.0
2018-09-29 01:00:00+02:00,39972.3
2018-09-29 02:00:00+02:00,39119.5
2018-09-29 03:00:00+02:00,39062.5
2018-09-29 04:00:00+02:00,39388.3
2018-09-29 05:00:00+02:00,39800.3
2018-09-29 06:00:00+02:00,41928.1
2018-09-29 07:00:00+02:00,44384.4
2018-09-29 08:00:00+02:00,47335.1
2018-09-29 09:00:00+02:00,49886.3
2018-09-29 10:00:00+02:00,51669.4
2018-09-29 11:00:00+02:00,52870.2
2018-09-29 12:00:00+02:00,52775.7
2018-09-29 13:00:00+02:00,51422.2
2018-09-29 14:00:00+02:00,49516.1
2018-09-29 15:00:00+02:00,48133.4
2018-09-29 16:00:00+02:00,47166.2
2018-09-29 17:00:00+02:00,47109.5
2018-09-29 18:00:00+02:00,48085.3
2018-09-29 19:00:00+02:00,50600.9
2018-09-29 20:00:00+02:00,48840.2
2018-09-29 21:00:00+02:00,45451.8
2018-09-29 22:00:00+02:00,43636.0
2018-09-29 23:00:00+02:00,40943.8
