,Load_2018
2018-09-22 00:00:00+02:00,42571.4
2018-09-22 01:00:00+02:00,40847.3
2018-09-22 02:00:00+02:00,39767.2
2018-09-22 03:00:00+02:00,39553.0
2018-09-22 04:00:00+02:00,39844.7
2018-09-22 05:00:00+02:00,40579.9
2018-09-22 06:00:00+02:00,42375.7
2018-09-22 07:00:00+02:00,44814.7
2018-09-22 08:00:00+02:00,48142.7
2018-09-22 09:00:00+02:00,50900.5
2018-09-22 10:00:00+02:00,52596.0
2018-09-22 11:00:00+02:00,53447.5
2018-09-22 12:00:00+02:00,52840.9
2018-09-22 13:00:00+02:00,51043.7
2018-09-22 14:00:00+02:00,49327.8
2018-09-22 15:00:00+02:00,48309.4
2018-09-22 16:00:00+02:00,47732.4
2018-09-22 17:00:00+02:00,48281.5
2018-09-22 18:00:00+02:00,48708.3
2018-09-22 19:00:00+02:00,49627.0
2018-09-22 20:00:00+02:00,48697.7
2018-09-22 21:00:00+02:00,45502.3
2018-09-22 22:00:00+02:00,43345.3
2018-09-22 23:00:00+02:00,40659.7
