,Load_2018
2018-02-20 00:00:00+01:00,49842.2
2018-02-20 01:00:00+01:00,47997.7
2018-02-20 02:00:00+01:00,47254.7
2018-02-20 03:00:00+01:00,47147.9
2018-02-20 04:00:00+01:00,48105.8
2018-02-20 05:00:00+01:00,50790.4
2018-02-20 06:00:00+01:00,57301.2
2018-02-20 07:00:00+01:00,63164.1
2018-02-20 08:00:00+01:00,64810.6
2018-02-20 09:00:00+01:00,65457.7
2018-02-20 10:00:00+01:00,66518.7
2018-02-20 11:00:00+01:00,67517.5
2018-02-20 12:00:00+01:00,66961.3
2018-02-20 13:00:00+01:00,66205.4
2018-02-20 14:00:00+01:00,65074.8
2018-02-20 15:00:00+01:00,64226.5
2018-02-20 16:00:00+01:00,63290.3
2018-02-20 17:00:00+01:00,64561.7
2018-02-20 18:00:00+01:00,67391.8
2018-02-20 19:00:00+01:00,65932.1
2018-02-20 20:00:00+01:00,62108.3
2018-02-20 21:00:00+01:00,58712.0
2018-02-20 22:00:00+01:00,56339.9
2018-02-20 23:00:00+01:00,52329.9
