,Load_2022
2022-04-07 00:00:00+02:00,47067.7
2022-04-07 01:00:00+02:00,45258.9
2022-04-07 02:00:00+02:00,44241.3
2022-04-07 03:00:00+02:00,44583.9
2022-04-07 04:00:00+02:00,45769.3
2022-04-07 05:00:00+02:00,48592.5
2022-04-07 06:00:00+02:00,54445.1
2022-04-07 07:00:00+02:00,59925.0
2022-04-07 08:00:00+02:00,62269.9
2022-04-07 09:00:00+02:00,62946.9
2022-04-07 10:00:00+02:00,64316.7
2022-04-07 11:00:00+02:00,65443.1
2022-04-07 12:00:00+02:00,64834.2
2022-04-07 13:00:00+02:00,64044.6
2022-04-07 14:00:00+02:00,62720.7
2022-04-07 15:00:00+02:00,61398.1
2022-04-07 16:00:00+02:00,59858.5
2022-04-07 17:00:00+02:00,58758.3
2022-04-07 18:00:00+02:00,58477.3
2022-04-07 19:00:00+02:00,59357.6
2022-04-07 20:00:00+02:00,59924.9
2022-04-07 21:00:00+02:00,57482.3
2022-04-07 22:00:00+02:00,54177.4
2022-04-07 23:00:00+02:00,50167.6
