,Load_2022
2022-08-14 00:00:00+02:00,38060.9
2022-08-14 01:00:00+02:00,36109.3
2022-08-14 02:00:00+02:00,34810.2
2022-08-14 03:00:00+02:00,34428.5
2022-08-14 04:00:00+02:00,34490.8
2022-08-14 05:00:00+02:00,34892.9
2022-08-14 06:00:00+02:00,35471.0
2022-08-14 07:00:00+02:00,36813.2
2022-08-14 08:00:00+02:00,39492.5
2022-08-14 09:00:00+02:00,41821.7
2022-08-14 10:00:00+02:00,44161.5
2022-08-14 11:00:00+02:00,46386.5
2022-08-14 12:00:00+02:00,46866.8
2022-08-14 13:00:00+02:00,45225.9
2022-08-14 14:00:00+02:00,44241.6
2022-08-14 15:00:00+02:00,43404.7
2022-08-14 16:00:00+02:00,43047.8
2022-08-14 17:00:00+02:00,43777.5
2022-08-14 18:00:00+02:00,44964.1
2022-08-14 19:00:00+02:00,45307.9
2022-08-14 20:00:00+02:00,44799.3
2022-08-14 21:00:00+02:00,45023.9
2022-08-14 22:00:00+02:00,44090.3
2022-08-14 23:00:00+02:00,41150.7
