,Load_2022
2022-05-17 00:00:00+02:00,44241.2
2022-05-17 01:00:00+02:00,42700.9
2022-05-17 02:00:00+02:00,41780.2
2022-05-17 03:00:00+02:00,42186.7
2022-05-17 04:00:00+02:00,43329.3
2022-05-17 05:00:00+02:00,45871.3
2022-05-17 06:00:00+02:00,52646.3
2022-05-17 07:00:00+02:00,58112.8
2022-05-17 08:00:00+02:00,61312.1
2022-05-17 09:00:00+02:00,62764.7
2022-05-17 10:00:00+02:00,63894.4
2022-05-17 11:00:00+02:00,64902.5
2022-05-17 12:00:00+02:00,64225.1
2022-05-17 13:00:00+02:00,63297.1
2022-05-17 14:00:00+02:00,62539.8
2022-05-17 15:00:00+02:00,61582.7
2022-05-17 16:00:00+02:00,60058.5
2022-05-17 17:00:00+02:00,59300.6
2022-05-17 18:00:00+02:00,58875.3
2022-05-17 19:00:00+02:00,58012.8
2022-05-17 20:00:00+02:00,55882.4
2022-05-17 21:00:00+02:00,54526.8
2022-05-17 22:00:00+02:00,51996.0
2022-05-17 23:00:00+02:00,47398.4
