,Load_2022
2022-02-19 00:00:00+01:00,50299.0
2022-02-19 01:00:00+01:00,48398.7
2022-02-19 02:00:00+01:00,46820.2
2022-02-19 03:00:00+01:00,46138.3
2022-02-19 04:00:00+01:00,46029.0
2022-02-19 05:00:00+01:00,46213.5
2022-02-19 06:00:00+01:00,46491.3
2022-02-19 07:00:00+01:00,48996.0
2022-02-19 08:00:00+01:00,52688.5
2022-02-19 09:00:00+01:00,55657.9
2022-02-19 10:00:00+01:00,57840.8
2022-02-19 11:00:00+01:00,58969.2
2022-02-19 12:00:00+01:00,58368.7
2022-02-19 13:00:00+01:00,56592.7
2022-02-19 14:00:00+01:00,55391.3
2022-02-19 15:00:00+01:00,54107.3
2022-02-19 16:00:00+01:00,53743.3
2022-02-19 17:00:00+01:00,55696.5
2022-02-19 18:00:00+01:00,59053.9
2022-02-19 19:00:00+01:00,57561.8
2022-02-19 20:00:00+01:00,53774.0
2022-02-19 21:00:00+01:00,51669.7
2022-02-19 22:00:00+01:00,51454.4
2022-02-19 23:00:00+01:00,48898.0
