,Load_2022
2022-04-13 00:00:00+02:00,47149.9
2022-04-13 01:00:00+02:00,45472.9
2022-04-13 02:00:00+02:00,44334.8
2022-04-13 03:00:00+02:00,44557.8
2022-04-13 04:00:00+02:00,46064.4
2022-04-13 05:00:00+02:00,49321.5
2022-04-13 06:00:00+02:00,55537.9
2022-04-13 07:00:00+02:00,60213.3
2022-04-13 08:00:00+02:00,62851.0
2022-04-13 09:00:00+02:00,63416.1
2022-04-13 10:00:00+02:00,65260.3
2022-04-13 11:00:00+02:00,67119.6
2022-04-13 12:00:00+02:00,66205.4
2022-04-13 13:00:00+02:00,65540.6
2022-04-13 14:00:00+02:00,63970.3
2022-04-13 15:00:00+02:00,64013.3
2022-04-13 16:00:00+02:00,62623.6
2022-04-13 17:00:00+02:00,62035.7
2022-04-13 18:00:00+02:00,61088.3
2022-04-13 19:00:00+02:00,60300.7
2022-04-13 20:00:00+02:00,59852.2
2022-04-13 21:00:00+02:00,58073.7
2022-04-13 22:00:00+02:00,54714.9
2022-04-13 23:00:00+02:00,50224.5
