,Load_2022
2022-09-08 00:00:00+02:00,44258.4
2022-09-08 01:00:00+02:00,42764.1
2022-09-08 02:00:00+02:00,41971.3
2022-09-08 03:00:00+02:00,41932.9
2022-09-08 04:00:00+02:00,42880.7
2022-09-08 05:00:00+02:00,46117.2
2022-09-08 06:00:00+02:00,53065.1
2022-09-08 07:00:00+02:00,57595.2
2022-09-08 08:00:00+02:00,59830.1
2022-09-08 09:00:00+02:00,60415.8
2022-09-08 10:00:00+02:00,61923.9
2022-09-08 11:00:00+02:00,63537.7
2022-09-08 12:00:00+02:00,63408.7
2022-09-08 13:00:00+02:00,63083.6
2022-09-08 14:00:00+02:00,62063.8
2022-09-08 15:00:00+02:00,60842.1
2022-09-08 16:00:00+02:00,59315.3
2022-09-08 17:00:00+02:00,58322.7
2022-09-08 18:00:00+02:00,58126.4
2022-09-08 19:00:00+02:00,58363.3
2022-09-08 20:00:00+02:00,58739.9
2022-09-08 21:00:00+02:00,55254.4
2022-09-08 22:00:00+02:00,51198.7
2022-09-08 23:00:00+02:00,47393.3
