,Load_2022
2022-09-13 00:00:00+02:00,43658.0
2022-09-13 01:00:00+02:00,42319.0
2022-09-13 02:00:00+02:00,41572.9
2022-09-13 03:00:00+02:00,41846.9
2022-09-13 04:00:00+02:00,42914.6
2022-09-13 05:00:00+02:00,46208.7
2022-09-13 06:00:00+02:00,53895.3
2022-09-13 07:00:00+02:00,58936.0
2022-09-13 08:00:00+02:00,61677.3
2022-09-13 09:00:00+02:00,62849.9
2022-09-13 10:00:00+02:00,63996.5
2022-09-13 11:00:00+02:00,65595.7
2022-09-13 12:00:00+02:00,65219.3
2022-09-13 13:00:00+02:00,64497.6
2022-09-13 14:00:00+02:00,63193.3
2022-09-13 15:00:00+02:00,62027.3
2022-09-13 16:00:00+02:00,60194.3
2022-09-13 17:00:00+02:00,59508.6
2022-09-13 18:00:00+02:00,58858.1
2022-09-13 19:00:00+02:00,59804.9
2022-09-13 20:00:00+02:00,59424.5
2022-09-13 21:00:00+02:00,55077.3
2022-09-13 22:00:00+02:00,51023.8
2022-09-13 23:00:00+02:00,46815.7
