,Load_2022
2022-03-29 00:00:00+02:00,49405.4
2022-03-29 01:00:00+02:00,47643.4
2022-03-29 02:00:00+02:00,47145.8
2022-03-29 03:00:00+02:00,47161.4
2022-03-29 04:00:00+02:00,48377.2
2022-03-29 05:00:00+02:00,50977.8
2022-03-29 06:00:00+02:00,56428.9
2022-03-29 07:00:00+02:00,62681.5
2022-03-29 08:00:00+02:00,65422.8
2022-03-29 09:00:00+02:00,65827.5
2022-03-29 10:00:00+02:00,65770.3
2022-03-29 11:00:00+02:00,67810.3
2022-03-29 12:00:00+02:00,67472.3
2022-03-29 13:00:00+02:00,67035.8
2022-03-29 14:00:00+02:00,66087.8
2022-03-29 15:00:00+02:00,64513.6
2022-03-29 16:00:00+02:00,62565.7
2022-03-29 17:00:00+02:00,61886.1
2022-03-29 18:00:00+02:00,62842.3
2022-03-29 19:00:00+02:00,65229.9
2022-03-29 20:00:00+02:00,63489.3
2022-03-29 21:00:00+02:00,60504.7
2022-03-29 22:00:00+02:00,57583.5
2022-03-29 23:00:00+02:00,53561.4
