,Load_2022
2022-08-07 00:00:00+02:00,38323.1
2022-08-07 01:00:00+02:00,36650.7
2022-08-07 02:00:00+02:00,35538.7
2022-08-07 03:00:00+02:00,35045.7
2022-08-07 04:00:00+02:00,35117.4
2022-08-07 05:00:00+02:00,35236.4
2022-08-07 06:00:00+02:00,35423.3
2022-08-07 07:00:00+02:00,37437.7
2022-08-07 08:00:00+02:00,39845.3
2022-08-07 09:00:00+02:00,42256.8
2022-08-07 10:00:00+02:00,44505.1
2022-08-07 11:00:00+02:00,46321.4
2022-08-07 12:00:00+02:00,46128.5
2022-08-07 13:00:00+02:00,44973.1
2022-08-07 14:00:00+02:00,43849.3
2022-08-07 15:00:00+02:00,43123.6
2022-08-07 16:00:00+02:00,42844.9
2022-08-07 17:00:00+02:00,43578.0
2022-08-07 18:00:00+02:00,44602.5
2022-08-07 19:00:00+02:00,44870.8
2022-08-07 20:00:00+02:00,44584.2
2022-08-07 21:00:00+02:00,43982.9
2022-08-07 22:00:00+02:00,39568.3
2022-08-07 23:00:00+02:00,37149.4
