,Load_2022
2022-03-07 00:00:00+01:00,46353.8
2022-03-07 01:00:00+01:00,45027.3
2022-03-07 02:00:00+01:00,44323.5
2022-03-07 03:00:00+01:00,44521.2
2022-03-07 04:00:00+01:00,45783.1
2022-03-07 05:00:00+01:00,49006.7
2022-03-07 06:00:00+01:00,56430.7
2022-03-07 07:00:00+01:00,60582.3
2022-03-07 08:00:00+01:00,62673.8
2022-03-07 09:00:00+01:00,63552.4
2022-03-07 10:00:00+01:00,64543.7
2022-03-07 11:00:00+01:00,65867.0
2022-03-07 12:00:00+01:00,65828.7
2022-03-07 13:00:00+01:00,64942.3
2022-03-07 14:00:00+01:00,63304.1
2022-03-07 15:00:00+01:00,62158.1
2022-03-07 16:00:00+01:00,60805.3
2022-03-07 17:00:00+01:00,61661.3
2022-03-07 18:00:00+01:00,66211.8
2022-03-07 19:00:00+01:00,67621.3
2022-03-07 20:00:00+01:00,62543.9
2022-03-07 21:00:00+01:00,59528.9
2022-03-07 22:00:00+01:00,57101.8
2022-03-07 23:00:00+01:00,53322.0
