,Load_2022
2022-12-17 00:00:00+01:00,48712.3
2022-12-17 01:00:00+01:00,46603.3
2022-12-17 02:00:00+01:00,45849.1
2022-12-17 03:00:00+01:00,45647.7
2022-12-17 04:00:00+01:00,45634.9
2022-12-17 05:00:00+01:00,45467.3
2022-12-17 06:00:00+01:00,46326.5
2022-12-17 07:00:00+01:00,49299.3
2022-12-17 08:00:00+01:00,52498.2
2022-12-17 09:00:00+01:00,55111.5
2022-12-17 10:00:00+01:00,56470.9
2022-12-17 11:00:00+01:00,57151.6
2022-12-17 12:00:00+01:00,56677.3
2022-12-17 13:00:00+01:00,55244.2
2022-12-17 14:00:00+01:00,53697.2
2022-12-17 15:00:00+01:00,53618.5
2022-12-17 16:00:00+01:00,56053.6
2022-12-17 17:00:00+01:00,58434.3
2022-12-17 18:00:00+01:00,58208.3
2022-12-17 19:00:00+01:00,56391.7
2022-12-17 20:00:00+01:00,53117.2
2022-12-17 21:00:00+01:00,51072.8
2022-12-17 22:00:00+01:00,50395.5
2022-12-17 23:00:00+01:00,47604.7
