,Load_2022
2022-03-31 00:00:00+02:00,48639.2
2022-03-31 01:00:00+02:00,47211.3
2022-03-31 02:00:00+02:00,46406.5
2022-03-31 03:00:00+02:00,46892.3
2022-03-31 04:00:00+02:00,47675.2
2022-03-31 05:00:00+02:00,50510.7
2022-03-31 06:00:00+02:00,55842.3
2022-03-31 07:00:00+02:00,60770.4
2022-03-31 08:00:00+02:00,62932.9
2022-03-31 09:00:00+02:00,63899.2
2022-03-31 10:00:00+02:00,65179.1
2022-03-31 11:00:00+02:00,66226.2
2022-03-31 12:00:00+02:00,65961.0
2022-03-31 13:00:00+02:00,65259.7
2022-03-31 14:00:00+02:00,63804.4
2022-03-31 15:00:00+02:00,62551.8
2022-03-31 16:00:00+02:00,60970.3
2022-03-31 17:00:00+02:00,60143.7
2022-03-31 18:00:00+02:00,61035.0
2022-03-31 19:00:00+02:00,62264.9
2022-03-31 20:00:00+02:00,59624.8
2022-03-31 21:00:00+02:00,56657.3
2022-03-31 22:00:00+02:00,54269.1
2022-03-31 23:00:00+02:00,50329.0
