,Load_2022
2022-05-19 00:00:00+02:00,44403.2
2022-05-19 01:00:00+02:00,42757.7
2022-05-19 02:00:00+02:00,42095.4
2022-05-19 03:00:00+02:00,42488.5
2022-05-19 04:00:00+02:00,43340.9
2022-05-19 05:00:00+02:00,45747.4
2022-05-19 06:00:00+02:00,52122.9
2022-05-19 07:00:00+02:00,58165.6
2022-05-19 08:00:00+02:00,60505.6
2022-05-19 09:00:00+02:00,61070.8
2022-05-19 10:00:00+02:00,63076.7
2022-05-19 11:00:00+02:00,64248.1
2022-05-19 12:00:00+02:00,63092.0
2022-05-19 13:00:00+02:00,62847.8
2022-05-19 14:00:00+02:00,60947.1
2022-05-19 15:00:00+02:00,60948.2
2022-05-19 16:00:00+02:00,59555.3
2022-05-19 17:00:00+02:00,58968.7
2022-05-19 18:00:00+02:00,58563.0
2022-05-19 19:00:00+02:00,58193.3
2022-05-19 20:00:00+02:00,56073.2
2022-05-19 21:00:00+02:00,54851.3
2022-05-19 22:00:00+02:00,52355.6
2022-05-19 23:00:00+02:00,47997.7
