,Load_2022
2022-03-22 00:00:00+01:00,48993.0
2022-03-22 01:00:00+01:00,47367.7
2022-03-22 02:00:00+01:00,46546.7
2022-03-22 03:00:00+01:00,46788.0
2022-03-22 04:00:00+01:00,47903.5
2022-03-22 05:00:00+01:00,50993.3
2022-03-22 06:00:00+01:00,57112.6
2022-03-22 07:00:00+01:00,62145.2
2022-03-22 08:00:00+01:00,64232.4
2022-03-22 09:00:00+01:00,64536.7
2022-03-22 10:00:00+01:00,64232.6
2022-03-22 11:00:00+01:00,66923.3
2022-03-22 12:00:00+01:00,66628.3
2022-03-22 13:00:00+01:00,66136.8
2022-03-22 14:00:00+01:00,64865.5
2022-03-22 15:00:00+01:00,63755.7
2022-03-22 16:00:00+01:00,62124.9
2022-03-22 17:00:00+01:00,62013.8
2022-03-22 18:00:00+01:00,64336.4
2022-03-22 19:00:00+01:00,66143.4
2022-03-22 20:00:00+01:00,62585.7
2022-03-22 21:00:00+01:00,58813.4
2022-03-22 22:00:00+01:00,55632.4
2022-03-22 23:00:00+01:00,51335.0
