,Load_2022
2022-01-20 00:00:00+01:00,52093.7
2022-01-20 01:00:00+01:00,50190.7
2022-01-20 02:00:00+01:00,49113.3
2022-01-20 03:00:00+01:00,49185.0
2022-01-20 04:00:00+01:00,49557.0
2022-01-20 05:00:00+01:00,51827.0
2022-01-20 06:00:00+01:00,58759.3
2022-01-20 07:00:00+01:00,64917.0
2022-01-20 08:00:00+01:00,67674.0
2022-01-20 09:00:00+01:00,67902.7
2022-01-20 10:00:00+01:00,68523.0
2022-01-20 11:00:00+01:00,69148.3
2022-01-20 12:00:00+01:00,68269.0
2022-01-20 13:00:00+01:00,67539.0
2022-01-20 14:00:00+01:00,66653.7
2022-01-20 15:00:00+01:00,66157.7
2022-01-20 16:00:00+01:00,65676.7
2022-01-20 17:00:00+01:00,68934.0
2022-01-20 18:00:00+01:00,68567.0
2022-01-20 19:00:00+01:00,66854.3
2022-01-20 20:00:00+01:00,63189.0
2022-01-20 21:00:00+01:00,61012.3
2022-01-20 22:00:00+01:00,58907.3
2022-01-20 23:00:00+01:00,54713.7
