,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-04-17 00:00:00+02:00,8514.8,1046.4,15937.3,151.0,45.0,104.0,400.9,24.4,10638.6,0.0,4043.6,0.0,3195.2,43758.0,45805.0,2874.0,3541.0
2014-04-17 01:00:00+02:00,6374.0,1029.5,15956.7,151.0,43.0,100.5,399.8,43.5,10652.6,0.0,4916.5,0.0,3743.0,41578.0,44538.0,3074.0,3295.0
2014-04-17 02:00:00+02:00,5369.1,1037.9,16006.1,151.0,43.0,122.8,400.0,49.5,10617.8,0.0,5942.3,0.0,4186.2,40574.0,44173.0,3303.0,3135.0
2014-04-17 03:00:00+02:00,5044.9,1015.5,16042.5,150.0,42.2,67.4,395.7,17.8,10625.8,0.0,6630.5,0.0,4499.2,40900.0,45050.0,3937.0,2635.0
2014-04-17 04:00:00+02:00,5516.8,1004.9,16040.6,150.0,42.1,94.3,390.1,23.3,10620.1,0.0,7368.9,0.0,4706.8,42154.0,46666.0,4405.0,2892.0
2014-04-17 05:00:00+02:00,7304.5,990.4,16050.9,150.0,40.2,280.4,385.1,29.3,10666.8,0.6,7517.7,0.8,4926.9,44805.0,49359.0,3379.0,3629.0
2014-04-17 06:00:00+02:00,9912.9,966.2,16038.8,151.0,37.8,313.4,384.5,29.8,10453.7,257.4,7891.6,220.6,5315.8,49564.0,54365.0,3058.0,2449.0
2014-04-17 07:00:00+02:00,10999.2,999.9,16092.3,150.0,38.9,1394.5,383.1,51.7,10637.3,2643.6,7757.0,2275.8,5724.5,53416.0,59138.0,2674.0,2371.0
2014-04-17 08:00:00+02:00,10440.3,964.7,15792.5,150.0,39.2,2208.3,385.5,238.9,10642.1,7757.4,6746.5,6863.8,5732.4,56824.0,61721.0,2422.0,3605.0
2014-04-17 09:00:00+02:00,9122.9,962.7,15888.9,150.0,41.3,1593.9,390.5,221.5,10656.1,13719.1,6326.6,12598.7,5589.5,58412.0,61800.0,2170.0,5260.0
2014-04-17 10:00:00+02:00,7877.3,972.3,15636.0,150.0,44.2,672.7,393.5,83.2,10605.8,18713.5,7787.2,17821.5,5813.0,60382.0,64213.0,2077.0,6035.0
2014-04-17 11:00:00+02:00,6113.5,1011.8,15756.7,150.0,42.7,748.7,392.9,43.0,9204.3,22009.8,8855.4,21429.5,6088.2,61935.0,66745.0,2146.0,6426.0
2014-04-17 12:00:00+02:00,5479.5,1013.4,15655.5,150.0,42.1,383.1,394.7,73.9,9199.3,23753.3,9595.4,23424.2,6589.6,60925.0,67111.0,1572.0,6781.0
2014-04-17 13:00:00+02:00,5123.1,1022.6,15193.9,150.0,42.0,226.3,395.9,88.6,9136.2,24115.5,10082.8,23858.7,7163.0,59786.0,65941.0,1742.0,7207.0
2014-04-17 14:00:00+02:00,5101.6,996.0,14951.0,150.0,45.4,275.7,393.9,97.2,9112.0,22734.9,11005.0,22584.4,7652.0,58329.0,64536.0,1844.0,7505.0
2014-04-17 15:00:00+02:00,5222.6,901.7,14803.8,150.0,44.8,609.5,389.7,99.2,9125.2,19702.6,10942.4,19636.0,8023.2,56836.0,62460.0,1722.0,7464.0
2014-04-17 16:00:00+02:00,6168.1,847.9,15193.0,150.0,43.3,490.2,386.1,92.8,9176.4,15196.0,10923.5,14892.7,8191.2,55405.0,61199.0,1872.0,5999.0
2014-04-17 17:00:00+02:00,7928.3,823.7,15349.6,149.0,43.4,1101.2,383.6,91.5,9176.3,9665.9,9837.5,9331.8,7987.4,55072.0,59468.0,2386.0,4336.0
2014-04-17 18:00:00+02:00,8988.1,851.5,15276.0,149.0,42.8,1564.7,380.9,84.5,9159.0,4540.6,9064.3,4290.6,7534.8,54983.0,59116.0,3621.0,3080.0
2014-04-17 19:00:00+02:00,9187.7,867.9,15340.8,149.0,45.9,1364.5,380.2,29.9,9786.6,1123.2,8498.4,1035.8,7185.7,55391.0,58041.0,4892.0,2008.0
2014-04-17 20:00:00+02:00,9124.7,862.9,15273.7,150.0,46.4,1291.3,381.3,0.0,10154.4,71.7,8955.8,60.2,7326.2,55044.0,57836.0,4987.0,2185.0
2014-04-17 21:00:00+02:00,8608.7,885.9,15204.4,149.0,47.0,650.4,385.4,0.0,10168.3,0.0,9412.0,0.1,7960.3,53603.0,55639.0,3929.0,2485.0
2014-04-17 22:00:00+02:00,7999.7,882.1,14501.7,150.0,51.3,981.6,388.5,1.4,10179.1,0.0,9986.8,0.0,8593.6,51308.0,53504.0,2549.0,3913.0
2014-04-17 23:00:00+02:00,6246.0,859.4,14404.4,149.0,51.9,510.0,391.7,3.5,10212.9,0.0,10196.9,0.0,8993.4,47233.0,50027.0,2362.0,4636.0
