,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-08-06 00:00:00+02:00,5890.8,1021.3,13559.0,152.0,39.0,318.9,1036.5,208.5,9004.9,0.0,1789.88,0.0,1256.225,42352,41339,6554,1456
2014-08-06 01:00:00+02:00,4945.2,1012.5,13663.5,152.0,39.3,175.0,1036.1,211.0,8966.1,0.0,1901.85,0.0,1324.5,40917,39803,4877,1665
2014-08-06 02:00:00+02:00,4837.6,999.4,13580.2,153.0,40.2,143.2,1035.5,142.5,8968.6,0.0,2041.33,0.0,1371.15,40088,38835,6865,1775
2014-08-06 03:00:00+02:00,4599.3,959.6,13497.7,151.0,41.2,122.8,1036.2,109.3,8997.9,0.0,2145.27,0.0,1393.0249999999999,40272,38808,7152,1712
2014-08-06 04:00:00+02:00,4808.5,934.3,13628.2,151.0,39.6,133.3,1037.1,207.0,9003.4,0.0,2062.55,0.0,1375.9250000000002,40904,39345,7206,1745
2014-08-06 05:00:00+02:00,5756.4,940.5,13795.4,151.0,39.5,176.5,1037.0,196.4,8990.3,10.9,2064.78,24.65,1343.6750000000002,43377,41829,6917,1442
2014-08-06 06:00:00+02:00,6798.0,1082.8,13914.8,151.0,39.8,451.8,1039.3,204.3,8882.8,621.3,2000.75,598.7,1321.775,49018,46724,7541,1335
2014-08-06 07:00:00+02:00,7326.7,1098.0,14180.3,152.0,38.3,818.3,1045.5,281.5,9023.2,3141.78,1828.3,3170.4750000000004,1275.85,55267,51771,8406,1402
2014-08-06 08:00:00+02:00,7495.4,1013.0,14232.7,152.0,38.0,1169.6,1050.3,396.8,9053.9,7360.3,1243.08,7260.275,1093.0,57919,54837,7819,1490
2014-08-06 09:00:00+02:00,7254.3,1006.9,14218.4,152.0,38.0,995.0,1050.1,270.4,9035.5,12191.98,1067.35,11739.725000000002,913.5249999999999,58567,56176,6021,1723
2014-08-06 10:00:00+02:00,6866.1,957.5,14208.3,153.0,38.0,500.0,1049.4,175.2,8547.9,16217.58,1207.48,15557.699999999999,844.0,60112,57842,5986,2158
2014-08-06 11:00:00+02:00,6311.0,1020.5,14151.0,152.0,38.0,444.8,1051.8,269.4,8426.6,18841.3,1428.0,18033.100000000002,842.3500000000001,62499,59255,5972,2454
2014-08-06 12:00:00+02:00,6045.6,958.9,14077.6,152.0,38.0,319.9,1053.1,274.6,8429.1,20084.33,1439.85,19274.025,877.225,61234,N/A,5844,3047
2014-08-06 13:00:00+02:00,5791.7,984.3,13978.0,153.0,40.0,421.8,1054.3,223.6,8428.8,19847.75,1459.88,19363.574999999997,914.65,60433,58346,5989,3802
2014-08-06 14:00:00+02:00,5948.5,1006.1,13840.6,153.0,40.0,445.4,1059.6,223.9,8428.2,18760.88,1496.82,18499.575,949.225,59622,57416,5729,3867
2014-08-06 15:00:00+02:00,6341.5,1015.9,13831.6,154.0,40.0,557.6,1061.6,212.7,8418.7,16392.93,1531.92,16334.1,972.0,58216,56142,5681,3791
2014-08-06 16:00:00+02:00,6461.2,1040.9,14060.0,153.0,41.0,482.9,1061.9,216.0,8704.2,13093.2,1494.12,13069.7,946.6,56880,54683,5941,3373
2014-08-06 17:00:00+02:00,6976.8,1059.6,14090.1,153.0,40.0,770.5,1060.2,404.9,8971.3,9047.05,1422.12,9080.975,930.0999999999999,55907,53777,6369,1809
2014-08-06 18:00:00+02:00,7873.2,1081.8,14136.1,153.0,38.0,1250.5,1060.2,477.5,8979.4,4906.33,1471.58,5044.224999999999,990.9499999999999,55518,53217,7518,1356
2014-08-06 19:00:00+02:00,8139.1,1055.1,14376.1,153.0,38.0,1572.1,1054.5,433.0,8992.7,1845.4,1165.78,1958.8999999999999,1049.1,54803,52263,7950,1202
2014-08-06 20:00:00+02:00,7874.3,1073.4,14642.1,153.0,38.0,1160.7,1052.6,289.6,8983.6,285.8,1189.05,315.7,1173.5,53062,50377,7794,1158
2014-08-06 21:00:00+02:00,7179.4,1076.7,14840.0,153.0,39.1,1359.8,1055.6,216.5,8991.1,0.83,1575.08,1.6,1395.8500000000001,52097,49854,7430,1371
2014-08-06 22:00:00+02:00,6343.6,962.9,14709.8,154.0,39.6,1139.1,950.9,147.3,8975.6,0.0,1983.83,0.0,1644.0500000000002,48907,46756,6816,1539
2014-08-06 23:00:00+02:00,4894.8,949.9,14555.8,153.0,38.7,525.9,1074.3,157.4,8914.5,0.0,2241.82,0.0,1890.9750000000001,45543,43022,6653,1657
