,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-02-17 00:00:00+01:00,3693.7,1058.4,17404.9,198.0,249.5,295.1,322.2,9.7,11860.1,0.0,8056.0,0.0,8014.8,47911.0,48298.0,3114.0,5624.0
2014-02-17 01:00:00+01:00,3407.0,1059.0,17463.2,197.0,247.3,291.8,323.4,0.0,11951.6,0.0,7674.7,0.0,7313.2,46673.0,46966.0,2656.0,5364.0
2014-02-17 02:00:00+01:00,3358.2,1060.2,17330.5,197.0,248.0,457.4,322.5,0.0,11971.5,0.0,7375.9,0.0,6634.0,45383.0,46218.0,3009.0,4241.0
2014-02-17 03:00:00+01:00,3712.5,1097.1,16916.8,197.0,245.2,175.3,321.7,0.0,11984.8,0.0,7196.8,0.0,6104.7,45191.0,46141.0,3850.0,3356.0
2014-02-17 04:00:00+01:00,5140.0,1203.3,16868.4,197.0,241.1,109.1,320.7,0.0,11987.8,0.0,6767.4,0.0,5690.0,45439.0,47146.0,3739.0,4077.0
2014-02-17 05:00:00+01:00,7571.1,1360.9,17809.7,224.2,214.9,440.7,319.2,0.0,12035.5,0.0,6460.9,0.0,5373.5,48720.0,49945.0,2530.0,6043.0
2014-02-17 06:00:00+01:00,10435.5,1447.4,18161.7,406.7,221.0,1510.4,319.0,148.1,12072.5,0.5,6239.4,1.6,5123.9,56968.0,57816.0,3735.0,5761.0
2014-02-17 07:00:00+01:00,12092.7,1531.9,17864.8,439.9,222.9,3404.3,319.9,127.3,12081.7,220.4,6202.6,245.8,4865.6,63619.0,64905.0,3712.0,4806.0
2014-02-17 08:00:00+01:00,12379.9,1544.2,17899.7,295.2,234.6,2513.3,317.3,74.4,12088.6,2437.9,5851.2,1951.7,4555.6,66105.0,65832.0,3754.0,4698.0
2014-02-17 09:00:00+01:00,12048.3,1698.6,17958.2,478.1,229.4,1042.0,318.3,182.5,12085.5,7106.7,4259.8,5488.3,4087.0,66219.0,65155.0,3650.0,5422.0
2014-02-17 10:00:00+01:00,11852.7,1674.6,17970.2,757.3,183.7,764.2,317.5,262.0,12080.7,11065.1,3102.2,9320.1,3602.6,66367.0,65753.0,3492.0,6873.0
2014-02-17 11:00:00+01:00,11915.6,1621.4,17982.3,755.4,179.4,535.0,316.9,37.4,12070.8,13567.4,2896.8,12579.0,3383.5,66999.0,66616.0,2991.0,7642.0
2014-02-17 12:00:00+01:00,11886.2,1454.9,17951.7,759.9,173.0,280.9,318.5,91.2,12062.8,13643.2,3089.3,13942.8,3270.9,67293.0,66771.0,3135.0,7698.0
2014-02-17 13:00:00+01:00,11692.8,1432.3,18022.9,633.6,163.7,775.2,317.0,214.0,12058.0,12171.4,3205.8,13153.6,3056.2,66298.0,66055.0,3285.0,7667.0
2014-02-17 14:00:00+01:00,12562.9,1416.5,18005.9,609.4,162.3,864.7,314.4,233.5,12054.9,9360.0,2972.1,10786.9,2775.7,65075.0,64178.0,3676.0,7489.0
2014-02-17 15:00:00+01:00,12704.2,1478.2,17672.3,509.5,169.9,623.3,310.8,164.3,12048.8,6182.8,2456.9,7157.2,2410.2,64203.0,62576.0,4554.0,5576.0
2014-02-17 16:00:00+01:00,12623.7,1864.5,17348.0,480.8,204.2,506.6,312.5,147.3,12059.4,2634.5,2094.6,3081.5,2125.8,63409.0,60965.0,5467.0,4480.0
2014-02-17 17:00:00+01:00,13266.3,2032.1,17482.4,614.9,233.1,2789.3,319.3,225.9,12055.9,441.7,2135.3,436.4,2040.0,64411.0,64100.0,5310.0,3748.0
2014-02-17 18:00:00+01:00,13804.4,2311.4,17525.5,747.1,230.0,4324.8,321.9,462.0,12058.8,1.2,2625.0,0.9,2105.2,67145.0,67061.0,4534.0,2723.0
2014-02-17 19:00:00+01:00,13865.2,2367.1,17510.2,800.3,225.0,3436.5,322.0,319.4,12060.7,0.0,3022.2,0.0,2337.6,66125.0,66287.0,4296.0,2897.0
2014-02-17 20:00:00+01:00,13849.4,2362.4,17435.4,595.4,226.3,1633.1,322.6,218.5,12064.7,0.0,3001.3,0.0,2668.9,62236.0,61730.0,4300.0,4676.0
2014-02-17 21:00:00+01:00,13371.6,1564.4,17362.5,199.4,233.0,1448.7,322.6,121.9,12060.7,0.0,3607.2,0.0,2921.5,60068.0,59067.0,4618.0,5699.0
2014-02-17 22:00:00+01:00,12899.9,1339.9,17282.9,199.0,227.4,1024.7,322.6,54.3,12044.5,0.0,3837.8,0.0,2999.1,57643.0,56523.0,4252.0,5905.0
2014-02-17 23:00:00+01:00,10953.5,1273.0,17242.7,200.0,226.0,347.3,327.0,100.9,12055.9,0.0,3691.3,0.0,3056.5,53497.0,52416.0,3857.0,5235.0
