,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-10-09 00:00:00+02:00,4999.9,874.3,16319.8,181.0,35.6,180.7,470.8,57.3,11871.3,0.0,12343.2,0.0,12581.2,43714.0,46462.0,932.0,6924.0
2014-10-09 01:00:00+02:00,4534.5,863.1,16289.5,180.0,36.3,89.5,463.8,4.4,11837.8,0.0,12294.7,0.0,11884.1,42005.0,44939.0,878.0,5854.0
2014-10-09 02:00:00+02:00,4344.4,868.4,16259.4,180.0,37.1,110.6,451.4,3.6,11761.2,0.0,12119.6,0.0,11161.0,40973.0,44473.0,994.0,7207.0
2014-10-09 03:00:00+02:00,3983.1,873.5,16232.4,180.0,38.8,45.6,445.8,138.9,11551.9,0.0,12313.9,0.0,10589.9,41691.0,44833.0,1508.0,6391.0
2014-10-09 04:00:00+02:00,3895.9,916.3,16530.8,179.0,37.7,66.2,444.9,72.9,11518.0,0.0,12166.9,0.0,10167.5,43070.0,45723.0,1967.0,6060.0
2014-10-09 05:00:00+02:00,5599.0,950.9,16842.0,179.0,40.4,183.4,444.2,37.4,11750.0,0.0,11502.9,0.0,9736.8,46125.0,47927.0,1862.0,6517.0
2014-10-09 06:00:00+02:00,9834.4,986.7,16958.7,180.0,36.5,727.1,442.0,27.9,11856.9,0.0,11413.0,0.3,9348.7,53592.0,54866.0,745.0,5280.0
2014-10-09 07:00:00+02:00,11962.8,1005.7,17022.7,181.0,34.8,1265.8,440.8,130.4,11893.3,98.9,10732.3,135.6,9048.9,59331.0,61158.0,1881.0,5039.0
2014-10-09 08:00:00+02:00,12060.9,1020.4,17032.2,180.0,34.0,1946.6,441.4,83.8,11892.1,1666.0,10050.6,1561.0,8799.8,61622.0,63306.0,1917.0,5290.0
2014-10-09 09:00:00+02:00,12089.1,1015.7,17040.6,181.0,36.9,1299.3,438.2,11.3,11852.5,5038.2,9048.9,4377.0,8615.1,61830.0,63509.0,1739.0,5723.0
2014-10-09 10:00:00+02:00,12257.2,969.5,17072.4,182.0,36.7,1251.0,433.4,0.0,11883.8,8815.3,7848.4,7501.8,8607.7,62557.0,64284.0,928.0,6684.0
2014-10-09 11:00:00+02:00,12153.5,920.2,17125.7,182.0,39.1,1369.1,432.8,0.0,11861.1,11599.6,7440.0,9913.7,8637.6,63683.0,64765.0,477.0,7274.0
2014-10-09 12:00:00+02:00,11857.3,837.5,17105.6,181.0,37.8,480.4,433.9,0.0,11823.0,12639.0,7336.8,11162.7,8632.9,63056.0,63765.0,434.0,7828.0
2014-10-09 13:00:00+02:00,11321.8,839.4,17202.1,181.0,36.6,576.7,437.9,137.4,11811.9,12604.6,7183.2,11265.3,8502.6,62748.0,63826.0,446.0,7805.0
2014-10-09 14:00:00+02:00,11379.9,853.8,17187.0,181.0,34.8,788.6,442.3,96.2,11805.1,11163.8,6537.1,10348.5,8227.8,61655.0,62410.0,439.0,7695.0
2014-10-09 15:00:00+02:00,11570.0,852.7,17068.4,182.0,34.4,1206.2,447.1,281.3,11798.8,8589.8,5760.0,8318.0,7695.6,60555.0,61319.0,913.0,7217.0
2014-10-09 16:00:00+02:00,12294.5,861.8,17009.9,181.0,34.9,1292.1,446.9,205.0,11798.6,5192.5,5692.3,5355.5,7162.6,59253.0,60058.0,1409.0,6354.0
2014-10-09 17:00:00+02:00,12378.9,926.8,17048.4,181.0,32.2,1326.3,449.9,429.9,11796.1,1975.6,5550.4,2153.4,6727.7,59418.0,59648.0,2099.0,4646.0
2014-10-09 18:00:00+02:00,12390.1,944.4,17048.2,182.0,32.4,1826.1,449.2,331.5,11812.1,205.9,5942.9,264.3,6541.0,60446.0,60031.0,2321.0,3905.0
2014-10-09 19:00:00+02:00,12376.9,956.7,16992.2,181.0,35.6,3132.5,446.9,579.3,11816.4,0.5,7251.0,0.3,6573.2,62233.0,62114.0,1896.0,3448.0
2014-10-09 20:00:00+02:00,12006.8,937.1,16968.6,182.0,43.1,1015.8,442.8,290.7,11770.6,0.0,8485.9,0.0,6814.6,59556.0,58837.0,2251.0,4069.0
2014-10-09 21:00:00+02:00,11281.1,910.2,16621.3,182.0,33.8,364.8,441.0,96.8,11825.9,0.0,9294.4,0.0,6995.0,55022.0,55115.0,2132.0,5569.0
2014-10-09 22:00:00+02:00,9806.1,878.5,16505.7,182.0,35.5,698.8,438.2,1.8,11844.1,0.0,9502.0,0.0,7126.8,50997.0,51740.0,1188.0,5820.0
2014-10-09 23:00:00+02:00,8207.4,867.6,16032.5,182.0,36.7,761.7,434.8,2.2,11854.1,0.0,8714.8,0.0,7199.0,46818.0,47651.0,1057.0,6242.0
