,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-06-06 00:00:00+02:00,5345.8,544.9,14800.6,156.0,48.1,426.5,890.4,240.3,9080.0,0.0,4309.3,0.0,5074.3,43567.0,43354.0,4294.0,1271.0
2014-06-06 01:00:00+02:00,4182.7,544.5,14820.4,157.0,49.2,231.7,894.6,248.4,9083.4,0.0,4314.0,0.0,5186.3,42220.0,41517.0,3267.0,1483.0
2014-06-06 02:00:00+02:00,3809.6,561.4,14855.8,156.0,49.2,207.7,902.9,149.6,9082.7,0.0,4457.8,0.0,5170.3,41440.0,41118.0,4596.0,1613.0
2014-06-06 03:00:00+02:00,3753.0,551.3,14987.4,156.0,47.2,211.7,900.4,106.4,9087.7,0.0,4265.0,0.0,5000.1,41811.0,41389.0,5051.0,1570.0
2014-06-06 04:00:00+02:00,3882.8,547.1,15107.4,155.0,47.2,188.6,895.8,94.5,9097.8,2.0,4257.9,9.4,4749.5,42882.0,42339.0,5180.0,1471.0
2014-06-06 05:00:00+02:00,5023.1,558.1,15068.5,154.0,46.1,205.2,890.1,139.3,9079.0,303.0,4502.9,335.9,4428.1,44832.0,44692.0,5429.0,1295.0
2014-06-06 06:00:00+02:00,8057.0,563.9,15072.8,153.0,47.1,620.4,884.8,201.6,9098.1,1866.6,4244.3,1945.5,3989.6,50884.0,51263.0,5734.0,1204.0
2014-06-06 07:00:00+02:00,8940.5,609.9,15073.8,154.0,48.0,1019.9,884.5,150.5,9103.2,5524.8,3308.5,5401.3,3511.4,57116.0,56424.0,6406.0,990.0
2014-06-06 08:00:00+02:00,8679.6,613.3,15091.2,155.0,48.0,937.9,883.0,258.7,9085.1,10697.2,2589.6,10210.2,3111.3,59494.0,58472.0,5290.0,1293.0
2014-06-06 09:00:00+02:00,8573.5,723.8,15078.2,155.0,48.0,449.4,876.3,156.5,9054.4,15806.0,2807.8,15185.6,2886.3,60759.0,59082.0,3424.0,2587.0
2014-06-06 10:00:00+02:00,8781.5,757.1,15043.8,155.0,49.0,418.0,863.6,100.6,9039.8,19815.6,3382.9,19375.4,2763.3,62273.0,60578.0,1972.0,3665.0
2014-06-06 11:00:00+02:00,8759.7,762.6,15052.0,205.4,48.0,484.0,862.0,157.6,9032.0,22417.1,3532.6,22226.6,2628.8,64273.0,61571.0,1421.0,4479.0
2014-06-06 12:00:00+02:00,8192.0,729.4,14978.3,154.0,48.0,581.8,868.0,221.1,9025.8,23839.6,3132.9,23690.8,2473.8,63605.0,60935.0,617.0,5175.0
2014-06-06 13:00:00+02:00,7488.8,740.7,14779.4,154.0,47.0,711.0,888.1,221.4,9014.0,24182.8,2590.0,24039.2,2268.4,62105.0,59970.0,801.0,5012.0
2014-06-06 14:00:00+02:00,6574.9,681.7,14775.6,154.0,48.0,795.3,899.9,132.4,9006.3,23256.1,2037.1,23090.0,1955.1,59945.0,54062.0,973.0,4687.0
2014-06-06 15:00:00+02:00,6448.6,656.5,14783.7,154.0,48.0,436.4,896.3,122.4,9004.1,21096.2,1824.4,20844.0,1594.0,59024.0,57178.0,2103.0,4036.0
2014-06-06 16:00:00+02:00,7229.7,637.0,14737.8,154.0,48.0,571.8,894.1,163.9,8991.3,17592.9,1495.4,17244.2,1311.1,57083.0,55339.0,2452.0,3634.0
2014-06-06 17:00:00+02:00,8693.5,630.1,14761.5,154.0,48.1,666.1,886.5,157.1,8988.9,13104.4,1137.0,12465.1,1071.7,56302.0,54238.0,3467.0,2466.0
2014-06-06 18:00:00+02:00,9089.0,584.8,14808.7,154.0,49.2,900.3,885.6,153.8,8983.9,7964.6,879.3,7332.5,920.1,55626.0,53443.0,5551.0,921.0
2014-06-06 19:00:00+02:00,9230.8,545.6,14849.0,154.0,49.2,1773.0,882.1,184.0,8986.2,3745.7,804.9,3237.0,855.7,54661.0,53263.0,7976.0,803.0
2014-06-06 20:00:00+02:00,9229.6,496.7,14803.2,154.0,49.4,1743.2,876.1,138.1,8995.5,1122.7,823.7,911.5,954.5,52287.0,51477.0,8163.0,783.0
2014-06-06 21:00:00+02:00,9235.5,479.9,14827.6,154.0,49.4,1126.2,868.3,155.1,9003.4,108.0,1277.1,71.6,1256.3,50904.0,49656.0,7622.0,931.0
2014-06-06 22:00:00+02:00,8538.4,495.2,14828.5,155.0,49.5,1942.4,867.1,184.0,9004.8,0.0,1920.1,0.1,1652.7,49758.0,48682.0,6202.0,1047.0
2014-06-06 23:00:00+02:00,6726.2,507.9,14823.6,156.0,51.8,789.0,866.4,117.0,9004.2,0.0,2501.8,0.0,2050.1,46356.0,45420.0,5373.0,857.0
