,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-05-27 00:00:00+02:00,7975.0,663.6,15109.1,162.0,47.4,438.2,1023.4,174.2,7850.9,0.0,7045.3,0.0,8361.0,42584.0,45701.0,1479.0,3065.0
2014-05-27 01:00:00+02:00,7872.8,637.7,15172.6,162.0,44.4,133.7,1035.4,92.2,7848.6,0.0,6493.0,0.0,8042.9,41506.0,43853.0,1756.0,2407.0
2014-05-27 02:00:00+02:00,6827.4,630.7,15250.9,162.0,44.0,131.4,1037.1,107.1,7847.6,0.0,6112.4,0.0,7668.4,40659.0,43079.0,2187.0,2057.0
2014-05-27 03:00:00+02:00,6029.9,671.5,15328.8,162.0,43.6,224.9,1037.2,102.1,7855.6,0.0,5795.1,0.0,7393.8,41043.0,43158.0,3441.0,1807.0
2014-05-27 04:00:00+02:00,6240.3,652.5,15415.7,163.0,41.3,106.3,1034.9,104.8,7850.6,0.2,5702.4,4.7,7226.3,41901.0,44017.0,3597.0,1845.0
2014-05-27 05:00:00+02:00,8578.6,652.8,15484.7,162.0,42.5,244.5,1021.2,134.6,7852.4,121.6,5624.3,172.7,7060.7,44055.0,46033.0,2956.0,1759.0
2014-05-27 06:00:00+02:00,10199.4,678.0,15509.5,162.0,40.4,624.5,1010.6,163.2,7853.7,916.1,5589.0,974.7,6833.4,50875.0,52171.0,3663.0,1148.0
2014-05-27 07:00:00+02:00,10376.2,706.4,15583.0,162.0,38.5,1701.3,1008.0,361.6,7855.9,2247.3,5408.6,2611.2,6663.6,56830.0,57923.0,4803.0,1028.0
2014-05-27 08:00:00+02:00,10558.4,730.1,15632.1,257.6,38.6,2374.9,1008.6,450.3,7852.4,4030.0,5615.6,4696.7,6628.2,59562.0,61813.0,4212.0,1254.0
2014-05-27 09:00:00+02:00,10263.5,758.7,15702.3,410.8,40.2,2436.9,1004.1,432.4,7846.5,5789.0,6175.0,6776.6,6745.3,60213.0,63175.0,3248.0,1107.0
2014-05-27 10:00:00+02:00,10472.9,763.1,15644.6,467.3,42.2,2852.3,1002.4,598.8,7840.6,7167.2,6524.0,8707.4,7071.1,61055.0,64567.0,2777.0,1235.0
2014-05-27 11:00:00+02:00,10565.9,758.1,15550.3,534.4,41.3,2827.9,1002.5,574.7,7844.5,8065.1,7024.7,10091.1,7595.6,62214.0,65810.0,2516.0,1248.0
2014-05-27 12:00:00+02:00,10551.7,755.5,15553.0,443.9,40.1,1935.6,1005.8,517.9,7840.1,8317.4,7828.8,10639.8,8217.8,61759.0,65100.0,2466.0,1321.0
2014-05-27 13:00:00+02:00,10461.1,775.4,15735.6,525.4,40.0,2014.3,1018.9,622.9,7844.4,7768.4,8690.8,9955.0,8785.6,61692.0,64245.0,1774.0,1506.0
2014-05-27 14:00:00+02:00,10560.8,828.0,15805.4,628.4,40.2,1174.0,1040.0,498.6,7845.9,7174.2,9056.7,9103.2,9288.5,60426.0,63007.0,1674.0,1939.0
2014-05-27 15:00:00+02:00,10575.9,829.2,15797.1,599.5,41.2,1125.7,1042.8,506.0,7844.7,6509.6,9090.4,7962.0,9628.8,58960.0,62223.0,1443.0,1762.0
2014-05-27 16:00:00+02:00,10614.6,800.0,15800.2,514.0,41.1,571.9,1047.9,265.0,7847.5,5239.9,9527.7,6410.6,9907.4,57357.0,58104.0,2574.0,1823.0
2014-05-27 17:00:00+02:00,10624.0,779.4,15819.8,456.9,40.0,644.2,1050.0,346.9,7854.2,3655.4,9968.1,4621.2,10063.5,57202.0,61271.0,2948.0,1696.0
2014-05-27 18:00:00+02:00,10801.8,708.3,15840.0,516.9,41.0,910.3,1049.4,458.5,7856.6,2143.5,10805.7,2750.5,10235.2,56549.0,60801.0,2482.0,1298.0
2014-05-27 19:00:00+02:00,10795.3,695.9,15846.6,424.6,42.1,460.9,1046.9,379.7,7857.2,1025.6,10325.2,1188.9,10518.8,56736.0,59603.0,2995.0,1117.0
2014-05-27 20:00:00+02:00,10677.7,637.2,15842.4,262.4,41.2,353.8,1046.6,265.9,7857.2,274.1,9934.7,248.9,10892.2,53480.0,57692.0,2585.0,1570.0
2014-05-27 21:00:00+02:00,10528.4,707.4,15830.4,223.8,42.7,834.4,1044.2,288.5,7857.0,23.4,9755.7,9.4,11253.7,51950.0,56001.0,1644.0,1824.0
2014-05-27 22:00:00+02:00,10256.4,739.9,15755.7,217.0,41.5,748.3,1038.7,209.9,7852.3,0.0,9683.8,0.0,11654.6,49840.0,53419.0,1310.0,2920.0
2014-05-27 23:00:00+02:00,8842.2,707.1,15396.6,161.0,41.1,300.5,1036.8,121.0,7856.6,0.0,9406.0,0.0,11795.6,45683.0,49830.0,1416.0,3535.0
