,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-08-20 00:00:00+02:00,3568.0,944.9,13741.5,148.0,56.8,268.0,736.2,143.7,10309.0,0.0,9296.23,0.0,8221.575,40063,42881,2768,4274
2014-08-20 01:00:00+02:00,2778.6,935.6,13734.1,148.0,54.8,185.3,738.3,136.3,10221.1,0.0,9874.83,0.0,8691.0,38998,42039,3006,4370
2014-08-20 02:00:00+02:00,2562.7,958.8,13506.3,148.0,58.1,212.6,738.6,185.8,9978.8,0.0,9912.92,0.0,8954.9,38846,40828,3173,4305
2014-08-20 03:00:00+02:00,2558.4,976.3,12885.1,148.0,56.0,220.8,738.9,199.0,9981.5,0.0,9977.9,0.0,8979.949999999999,39006,40278,3617,3826
2014-08-20 04:00:00+02:00,2584.1,987.5,12905.1,148.0,57.0,197.0,739.0,192.6,9991.1,0.0,10274.15,0.0,8947.325,39815,41328,3695,3951
2014-08-20 05:00:00+02:00,3196.3,1014.3,13336.9,148.0,57.8,340.6,735.2,170.8,10149.3,0.75,10211.83,2.375,8862.375,42001,44025,3855,3923
2014-08-20 06:00:00+02:00,4928.9,992.0,13714.2,148.0,56.2,423.2,734.4,254.6,10325.3,230.18,10249.8,255.05,8645.525000000001,47138,49948,4449,2942
2014-08-20 07:00:00+02:00,5410.8,1018.1,13874.7,148.0,54.2,1175.0,731.4,352.5,10276.9,2168.2,9553.1,2088.425,8385.25,52717,55182,5321,2509
2014-08-20 08:00:00+02:00,5094.4,1039.7,13865.2,148.0,56.1,1239.2,735.2,160.0,10425.7,6005.47,9098.97,5723.924999999999,8226.175,56689,58076,4818,2595
2014-08-20 09:00:00+02:00,4967.4,1079.9,13859.4,148.0,57.8,769.7,735.4,188.9,10432.9,10584.7,9184.1,9892.025,8272.175000000001,57716,59300,3318,3116
2014-08-20 10:00:00+02:00,4891.1,1045.2,13650.7,147.0,57.1,675.5,736.0,250.2,10370.6,14030.67,9737.7,13411.95,8322.150000000001,58710,N/A,2370,3005
2014-08-20 11:00:00+02:00,4745.5,1074.3,13440.8,147.0,54.2,1024.6,735.9,433.0,10338.4,15612.62,9691.77,15560.325,8308.15,60431,61751,2527,3851
2014-08-20 12:00:00+02:00,4977.7,1020.0,13447.9,147.0,52.7,1522.1,734.9,279.9,10312.2,15902.57,9251.55,16413.425000000003,8208.175,59746,60473,2154,4505
2014-08-20 13:00:00+02:00,5321.8,1049.8,13561.2,147.0,52.5,1868.3,735.4,377.4,10378.5,15441.65,8672.78,16303.075,7977.174999999999,58870,60147,2311,4721
2014-08-20 14:00:00+02:00,5975.0,1065.8,13759.7,147.0,52.8,1042.9,738.5,279.4,10421.9,14507.35,8739.4,14964.599999999999,7677.525,57660,58778,2323,4795
2014-08-20 15:00:00+02:00,6023.8,1029.8,13691.7,147.0,53.8,1264.4,744.0,376.9,10400.5,12624.95,8293.72,12708.625,7163.875,56500,58541,2869,4342
2014-08-20 16:00:00+02:00,6090.6,1046.4,14002.8,147.0,50.6,1111.8,741.1,459.5,10434.0,9971.53,7562.12,10177.199999999999,6491.975,55225,56523,3201,3814
2014-08-20 17:00:00+02:00,6251.9,1180.0,14030.0,145.0,51.5,1115.1,738.0,441.7,10461.3,6901.52,6867.75,7100.299999999999,5677.200000000001,54953,55071,4162,2200
2014-08-20 18:00:00+02:00,6383.0,1176.9,14100.6,145.0,50.7,2027.4,736.9,487.1,10403.5,3812.42,5243.18,3825.25,4727.5,55053,54567,5604,1468
2014-08-20 19:00:00+02:00,6515.2,1150.5,14105.2,145.0,51.5,3411.3,738.3,598.4,10447.0,1226.02,3704.32,1244.0249999999999,3756.5750000000003,54210,54152,6820,1286
2014-08-20 20:00:00+02:00,6507.5,1139.5,14093.6,145.0,50.1,3453.4,739.0,582.5,10470.3,106.82,3581.75,113.02500000000002,3166.3,52665,53213,6989,1598
2014-08-20 21:00:00+02:00,6357.6,1147.6,14081.0,146.0,48.4,2448.6,737.6,561.1,10457.4,0.0,3415.33,0.025,2986.25,50286,51368,6901,1194
2014-08-20 22:00:00+02:00,6139.6,1123.8,14038.4,147.0,46.3,893.0,736.0,451.2,10425.2,0.0,3370.07,0.0,2986.2000000000003,46974,46893,5496,804
2014-08-20 23:00:00+02:00,5437.6,1002.1,14054.0,147.0,49.2,281.7,738.6,279.3,10351.7,0.0,3803.6,0.0,3092.85,42733,42974,3742,1080
