,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-04-19 00:00:00+02:00,4754.4,833.1,14243.3,148.0,42.0,235.0,393.1,47.9,10224.5,0.0,2583.0,0.0,3464.4,41915.0,39903.0,2856.0,1560.0
2014-04-19 01:00:00+02:00,4338.0,814.7,14404.5,149.0,42.1,124.4,390.8,35.5,10247.7,0.0,2696.2,0.0,3467.4,40096.0,38353.0,2765.0,1758.0
2014-04-19 02:00:00+02:00,3605.1,782.4,14426.6,149.0,42.1,134.7,388.9,34.3,10250.4,0.0,3005.2,0.0,3509.0,39101.0,37739.0,2706.0,1732.0
2014-04-19 03:00:00+02:00,3604.1,781.7,14425.7,149.0,41.0,57.1,385.1,0.7,10249.0,0.0,3581.6,0.0,3596.6,39035.0,37779.0,2732.0,1618.0
2014-04-19 04:00:00+02:00,3581.4,796.8,14412.7,149.0,40.2,177.7,384.0,0.0,10246.5,0.0,3752.8,0.0,3686.1,39352.0,38116.0,3447.0,1586.0
2014-04-19 05:00:00+02:00,3644.9,813.0,14410.9,149.0,39.4,164.7,385.7,0.0,10251.8,0.8,3792.1,2.8,3777.4,40072.0,38657.0,2780.0,1413.0
2014-04-19 06:00:00+02:00,3762.6,872.2,14434.0,149.0,39.4,183.1,386.6,0.0,10266.2,215.2,4090.3,204.4,3832.0,40283.0,39202.0,2295.0,1496.0
2014-04-19 07:00:00+02:00,3560.2,836.5,14411.7,149.0,40.1,297.4,389.2,0.0,10252.9,1768.9,3904.2,1767.0,3764.4,42109.0,41775.0,3155.0,1406.0
2014-04-19 08:00:00+02:00,3710.6,820.3,14572.9,149.0,40.0,942.9,398.7,28.6,10274.7,4718.2,3340.4,5085.8,3554.6,45963.0,45916.0,3215.0,1233.0
2014-04-19 09:00:00+02:00,3856.8,815.2,14947.6,149.0,40.0,977.2,406.9,40.0,10255.8,8221.9,3123.2,9194.4,3385.8,48938.0,48970.0,3091.0,1792.0
2014-04-19 10:00:00+02:00,3836.9,874.8,14912.7,150.0,41.1,412.0,411.3,20.4,10199.3,12095.7,3305.2,13232.7,3510.6,50362.0,49773.0,2158.0,2465.0
2014-04-19 11:00:00+02:00,3522.0,796.1,14453.5,148.0,42.1,148.7,411.2,0.0,10128.7,15763.2,4205.8,16307.3,4081.4,50562.0,50513.0,2009.0,4043.0
2014-04-19 12:00:00+02:00,2916.8,739.3,13791.8,148.0,44.1,58.0,413.5,0.0,10047.0,18290.2,5470.6,17875.6,5054.7,51221.0,50682.0,940.0,4927.0
2014-04-19 13:00:00+02:00,2535.3,733.0,13609.2,148.0,47.6,36.6,413.1,0.0,10118.1,19111.1,6847.7,17903.4,6178.6,49133.0,50832.0,497.0,6614.0
2014-04-19 14:00:00+02:00,2411.4,724.3,13065.5,148.0,48.7,39.2,403.3,0.0,9991.1,18689.0,8074.6,17088.0,7550.6,47590.0,49688.0,420.0,6860.0
2014-04-19 15:00:00+02:00,2415.2,703.3,13183.8,148.0,48.6,32.7,394.1,0.0,9667.6,16634.7,9301.9,14957.6,8825.9,46102.0,49235.0,387.0,6861.0
2014-04-19 16:00:00+02:00,2436.8,709.5,13210.3,147.0,48.7,83.5,383.0,0.0,9821.1,12919.2,10367.2,11398.4,9612.7,45742.0,48182.0,419.0,6467.0
2014-04-19 17:00:00+02:00,2377.3,698.9,13661.2,148.0,48.1,436.4,370.0,0.0,9900.1,8378.5,10411.4,7353.9,10263.0,46822.0,48445.0,638.0,3829.0
2014-04-19 18:00:00+02:00,2805.7,707.0,13584.5,148.0,46.5,1208.0,355.7,0.6,10117.4,4239.2,10585.8,3591.0,10646.7,47472.0,49901.0,2087.0,3115.0
2014-04-19 19:00:00+02:00,2975.6,721.5,14016.1,148.0,45.9,1545.1,345.5,36.0,10111.1,1236.0,10648.6,948.0,10857.7,47583.0,50318.0,2484.0,1935.0
2014-04-19 20:00:00+02:00,3173.6,740.0,14126.3,148.0,48.3,1470.7,343.3,36.3,10120.1,94.0,10958.6,61.8,11139.5,47694.0,50204.0,2432.0,2108.0
2014-04-19 21:00:00+02:00,2951.7,735.8,13380.2,148.0,52.3,1601.1,349.2,40.0,10040.0,0.7,11530.6,0.1,11434.8,47141.0,49329.0,2466.0,2360.0
2014-04-19 22:00:00+02:00,2982.9,723.5,13181.7,148.0,51.3,1026.7,352.1,73.3,10120.3,0.0,11413.5,0.0,11576.8,46132.0,48000.0,2552.0,3253.0
2014-04-19 23:00:00+02:00,2633.0,725.7,13126.3,149.0,49.8,419.7,355.5,44.4,10064.9,0.0,11328.1,0.0,11396.3,43740.0,44357.0,1569.0,3950.0
