,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-09-13 00:00:00+02:00,5161.7,721.9,13959.5,98.0,41.2,255.5,589.2,0.0,7829.7,0.0,4957.2,0.0,5895.8,42709.0,42467.0,1658.0,3149.0
2014-09-13 01:00:00+02:00,4834.1,779.9,13797.6,98.0,42.1,84.9,588.9,0.0,7879.1,0.0,4697.7,0.0,5309.7,41019.0,40882.0,2467.0,1815.0
2014-09-13 02:00:00+02:00,4475.7,769.0,13902.1,98.0,43.1,25.7,589.1,0.0,7868.9,0.0,4262.4,0.0,4904.0,39999.0,39723.0,3213.0,2212.0
2014-09-13 03:00:00+02:00,4195.2,763.1,14151.8,98.0,43.1,12.0,590.3,0.0,7867.8,0.0,4195.1,0.0,4655.2,39629.0,39632.0,3893.0,1919.0
2014-09-13 04:00:00+02:00,4105.0,826.2,14373.4,97.0,42.1,0.0,589.8,0.0,7547.6,0.0,3778.6,0.0,4520.1,39639.0,39628.0,4599.0,1589.0
2014-09-13 05:00:00+02:00,4341.3,969.2,14567.4,99.0,42.2,56.1,589.8,0.0,7062.7,0.0,3733.8,0.0,4502.7,40224.0,40489.0,4554.0,1503.0
2014-09-13 06:00:00+02:00,4503.0,971.1,13922.6,99.0,40.2,250.0,587.8,31.0,6936.1,5.4,3561.7,9.5,4485.8,42190.0,42205.0,4615.0,1377.0
2014-09-13 07:00:00+02:00,5031.9,967.5,13899.4,99.0,41.3,100.4,586.2,84.3,6973.4,259.7,3294.4,365.9,4347.5,44113.0,44016.0,4672.0,920.0
2014-09-13 08:00:00+02:00,6299.1,891.0,13933.2,98.0,40.1,651.5,585.0,82.9,7077.3,1195.0,3001.8,1528.0,4062.3,47030.0,46542.0,4612.0,1020.0
2014-09-13 09:00:00+02:00,6653.9,856.6,13928.4,98.0,41.1,1274.0,582.7,54.5,7404.2,2742.5,2670.4,3248.4,3784.6,49505.0,49648.0,4218.0,992.0
2014-09-13 10:00:00+02:00,6593.5,805.1,13924.7,98.0,41.1,1192.8,579.1,61.7,7529.9,4672.4,2438.2,5098.2,3619.2,51689.0,50789.0,4118.0,1237.0
2014-09-13 11:00:00+02:00,6630.7,843.5,13914.5,99.0,41.1,1027.7,577.0,63.7,7519.9,6360.8,2647.3,6837.6,3594.6,52769.0,51138.0,4110.0,1582.0
2014-09-13 12:00:00+02:00,6541.4,922.8,13906.7,97.0,39.1,770.4,574.3,124.9,7475.6,7430.8,2776.7,7966.4,3765.6,52579.0,49991.0,2888.0,1713.0
2014-09-13 13:00:00+02:00,6233.3,854.7,13904.8,96.0,41.1,143.0,574.7,11.5,7473.5,7596.5,3239.5,8277.9,3991.9,51077.0,48153.0,2557.0,2626.0
2014-09-13 14:00:00+02:00,5525.4,848.4,13909.4,96.0,42.1,126.7,579.3,0.0,7514.3,7335.6,3636.2,7815.5,4333.0,49542.0,47231.0,2331.0,3171.0
2014-09-13 15:00:00+02:00,5184.2,846.6,13908.6,99.0,42.0,86.5,582.2,0.0,7528.7,6495.7,3935.6,6728.5,4620.9,48576.0,46752.0,2568.0,2702.0
2014-09-13 16:00:00+02:00,5189.7,858.6,13872.7,100.0,42.0,196.2,585.9,97.1,7558.4,4818.4,4100.2,4998.4,4813.4,47901.0,46188.0,2936.0,2399.0
2014-09-13 17:00:00+02:00,5664.8,877.7,13887.3,99.0,42.0,263.9,590.8,1.4,7574.2,2905.9,4072.4,2995.1,4893.3,48039.0,46570.0,3478.0,1861.0
2014-09-13 18:00:00+02:00,6504.8,892.7,13895.1,101.0,41.0,469.8,594.3,42.3,7595.7,1134.8,3939.0,1113.7,4944.3,48621.0,47048.0,4081.0,1210.0
2014-09-13 19:00:00+02:00,6756.8,898.8,13881.8,100.0,41.0,1311.9,594.4,143.9,7598.8,135.2,3635.3,141.7,5002.6,48195.0,47165.0,4259.0,1100.0
2014-09-13 20:00:00+02:00,6693.8,898.1,13920.5,99.0,41.1,937.6,595.8,162.1,7601.1,0.9,3922.6,0.3,4974.0,47923.0,46500.0,3814.0,843.0
2014-09-13 21:00:00+02:00,6682.6,862.3,14063.7,99.0,41.1,132.8,599.6,24.4,7535.2,0.0,4057.2,0.0,4860.6,45901.0,43988.0,3489.0,1273.0
2014-09-13 22:00:00+02:00,5841.9,847.2,14167.7,99.0,41.0,246.1,600.4,100.5,7541.5,0.0,3766.5,0.0,4760.9,43427.0,42451.0,2710.0,1558.0
2014-09-13 23:00:00+02:00,4280.4,826.4,14285.8,99.0,42.1,96.0,603.7,58.4,7595.0,0.0,3158.7,0.0,4715.3,40961.0,40298.0,2419.0,1918.0
