,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-12-19 00:00:00+01:00,4364.1,2394.9,10781.6,207.0,41.0,150.6,95.1,13.9,11075.1,0.0,25890.6,0.0,25634.8,49633.0,49479.0,2107.0,7172.0
2014-12-19 01:00:00+01:00,4170.1,2401.4,10609.0,207.0,40.0,87.1,95.5,11.5,10393.6,0.0,25551.3,0.0,25314.6,47410.0,46975.0,2066.0,9462.0
2014-12-19 02:00:00+01:00,4160.7,2410.1,10562.3,208.0,41.0,55.5,98.2,35.9,10051.3,0.0,25207.1,0.0,24779.0,46736.0,46247.0,1842.0,9507.0
2014-12-19 03:00:00+01:00,4211.0,2410.0,10507.0,208.0,40.0,35.7,98.8,69.6,9953.0,0.0,24545.5,0.0,24156.4,46811.0,46151.0,2115.0,9259.0
2014-12-19 04:00:00+01:00,4323.5,2457.9,10506.8,207.0,39.0,124.8,97.9,22.3,10084.5,0.0,24233.3,0.0,23541.4,47823.0,46807.0,2467.0,9425.0
2014-12-19 05:00:00+01:00,4700.4,2602.7,10733.2,207.0,37.0,244.9,97.5,5.4,10599.0,0.0,24622.8,0.0,23120.6,50183.0,49138.0,2551.0,9329.0
2014-12-19 06:00:00+01:00,6111.8,2825.7,13027.5,208.0,37.0,586.6,100.4,8.2,11223.1,0.0,25732.9,0.0,22918.8,56534.0,54797.0,2643.0,9156.0
2014-12-19 07:00:00+01:00,8137.7,3269.9,14128.8,208.0,37.0,1208.6,101.6,45.1,11694.3,0.1,25750.0,0.0,22786.1,62029.0,60426.0,2261.0,7434.0
2014-12-19 08:00:00+01:00,8734.6,3540.8,14021.3,207.0,37.0,1618.0,102.0,2.3,11805.2,187.1,25428.9,89.4,22580.0,63476.0,63383.0,2158.0,6850.0
2014-12-19 09:00:00+01:00,8552.0,3363.8,13924.2,206.0,37.0,999.5,101.2,2.1,11800.8,1233.2,24939.9,547.0,22345.2,63980.0,62770.0,2238.0,6955.0
2014-12-19 10:00:00+01:00,7998.5,3226.8,14089.3,209.0,35.0,932.7,100.9,4.1,11785.5,2225.7,24055.9,1230.9,22397.1,64924.0,63366.0,2235.0,6834.0
2014-12-19 11:00:00+01:00,7634.5,3259.9,14087.9,210.0,35.0,1002.4,99.8,100.4,11819.2,2906.1,24314.3,1716.7,22543.6,66209.0,63871.0,2136.0,7154.0
2014-12-19 12:00:00+01:00,7417.3,3233.1,13933.1,209.0,34.0,1012.8,99.5,107.5,11846.0,2846.1,23503.8,1772.3,22541.4,65848.0,62671.0,1814.0,7023.0
2014-12-19 13:00:00+01:00,7666.7,3260.6,13893.8,209.0,34.0,692.0,98.8,229.0,11962.4,2425.0,22690.0,1416.8,22194.3,65638.0,60860.0,1709.0,7004.0
2014-12-19 14:00:00+01:00,7652.4,3254.3,13883.4,208.0,35.0,691.9,99.8,70.1,11957.6,1491.3,22127.8,960.5,21479.6,64812.0,59298.0,2034.0,6910.0
2014-12-19 15:00:00+01:00,7603.4,3158.7,14423.9,209.0,35.0,504.9,100.0,0.0,11901.2,367.8,22059.2,366.0,20719.8,63673.0,59203.0,2578.0,6663.0
2014-12-19 16:00:00+01:00,7833.9,3356.2,14057.4,213.0,35.0,2418.6,99.7,1.8,11918.6,34.0,21870.0,44.5,20251.2,64004.0,61276.0,2445.0,6181.0
2014-12-19 17:00:00+01:00,8789.7,3308.4,14124.4,216.0,36.0,3249.1,99.8,7.0,11973.9,0.0,21493.8,0.0,19910.8,65880.0,63332.0,2440.0,5786.0
2014-12-19 18:00:00+01:00,8795.8,3203.6,14070.7,218.0,36.0,2251.4,99.7,35.2,11995.2,0.0,21742.0,0.0,20018.0,65691.0,62944.0,2324.0,5259.0
2014-12-19 19:00:00+01:00,7878.6,3018.0,13926.8,218.0,36.0,1785.1,98.2,15.2,11850.4,0.0,21869.9,0.0,20423.3,62717.0,60856.0,2180.0,5508.0
2014-12-19 20:00:00+01:00,6105.7,2724.5,14423.0,217.0,36.0,1289.8,97.7,9.7,11638.0,0.0,22212.0,0.0,20936.8,59310.0,57717.0,2196.0,6133.0
2014-12-19 21:00:00+01:00,5119.7,2737.1,14015.0,217.0,37.0,562.8,98.0,11.2,11547.3,0.0,23218.8,0.0,21395.8,56888.0,55401.0,2409.0,6969.0
2014-12-19 22:00:00+01:00,4533.7,2609.9,13241.0,218.0,38.0,1109.1,97.4,126.0,11475.3,0.0,23359.0,0.0,21826.8,54565.0,53736.0,2116.0,7211.0
2014-12-19 23:00:00+01:00,3844.0,2333.2,11193.4,218.0,38.0,528.7,97.2,83.0,11367.6,0.0,24128.1,0.0,22219.8,50881.0,51005.0,1985.0,7124.0
