,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-03-17 00:00:00+01:00,2600.5,1024.2,9827.8,149.0,75.5,98.3,274.4,17.6,10644.8,0.0,21142.6,0.0,17720.4,45756.0,47845.0,3234.0,4638.0
2014-03-17 01:00:00+01:00,2531.8,1016.9,9606.6,149.0,75.4,29.5,275.3,6.8,10533.1,0.0,20644.8,0.0,17496.5,43710.0,45648.0,2935.0,4612.0
2014-03-17 02:00:00+01:00,2347.4,1023.3,9491.1,149.0,73.6,16.6,278.4,2.6,10454.2,0.0,20048.9,0.0,16929.2,42804.0,45183.0,3322.0,3975.0
2014-03-17 03:00:00+01:00,2432.2,1040.8,9265.9,149.0,69.1,41.6,283.6,3.7,10555.3,0.0,19757.7,0.0,16262.6,43249.0,45371.0,3735.0,3782.0
2014-03-17 04:00:00+01:00,2909.6,1059.8,9723.5,149.0,67.0,46.1,288.2,7.5,10806.2,0.0,19068.8,0.0,15821.9,44483.0,46609.0,3949.0,4192.0
2014-03-17 05:00:00+01:00,3674.7,1083.5,11627.4,149.0,70.2,361.4,293.5,26.9,11081.0,0.1,18810.6,0.4,15587.9,48611.0,49762.0,3457.0,4888.0
2014-03-17 06:00:00+01:00,5359.6,1178.4,13737.4,160.6,66.8,1418.6,301.6,90.3,11438.9,110.2,18799.2,104.8,15564.4,57049.0,58361.0,3833.0,4313.0
2014-03-17 07:00:00+01:00,6431.9,1243.3,13971.4,272.6,65.1,1304.2,309.1,82.7,11697.5,1320.3,18612.4,1068.0,15781.7,63443.0,62640.0,3889.0,3245.0
2014-03-17 08:00:00+01:00,6922.5,1287.5,14543.5,270.0,66.9,739.5,307.3,80.4,11765.4,3996.8,18894.8,2886.0,16341.9,65020.0,65366.0,3650.0,3860.0
2014-03-17 09:00:00+01:00,6361.4,1274.8,14578.1,266.5,69.7,577.4,307.9,86.2,11834.2,7161.7,19177.5,4895.0,17278.2,64234.0,66137.0,3295.0,4132.0
2014-03-17 10:00:00+01:00,5755.1,1243.5,14808.3,155.2,72.1,742.3,305.7,86.9,11919.9,10047.9,19428.3,6778.1,18292.3,65353.0,66714.0,2327.0,4851.0
2014-03-17 11:00:00+01:00,5748.5,1224.2,15007.1,145.0,74.4,460.8,309.0,79.0,11940.0,11696.3,19587.6,8335.8,18438.3,66666.0,67810.0,2460.0,5482.0
2014-03-17 12:00:00+01:00,5564.8,1201.2,15421.9,145.0,72.8,374.9,313.3,58.1,11924.1,12376.0,19201.5,9430.4,18356.4,66255.0,68269.0,2518.0,6000.0
2014-03-17 13:00:00+01:00,5973.4,1183.2,15620.4,144.0,76.2,457.5,304.6,15.3,11953.7,11901.4,18907.9,9825.3,17925.5,65099.0,67873.0,2313.0,6278.0
2014-03-17 14:00:00+01:00,5884.4,1158.1,15628.3,144.0,77.2,498.2,302.9,13.0,11965.0,10611.5,17862.8,9184.6,17132.1,64074.0,66441.0,2626.0,5787.0
2014-03-17 15:00:00+01:00,6570.8,1207.5,15707.5,146.0,75.4,424.9,298.8,19.0,11944.1,8268.0,16669.1,7137.1,16107.4,63320.0,66067.0,3550.0,5609.0
2014-03-17 16:00:00+01:00,7425.3,1201.4,15853.1,146.0,74.5,598.0,294.2,25.1,11941.1,5155.6,14945.4,4484.8,14704.9,61739.0,63943.0,4105.0,5112.0
2014-03-17 17:00:00+01:00,8238.0,1227.4,16233.6,145.0,70.0,1937.7,284.9,50.8,11949.8,1902.9,12787.9,1721.0,12947.2,62263.0,63353.0,4807.0,4125.0
2014-03-17 18:00:00+01:00,9451.5,1238.0,16452.7,147.0,69.9,2707.5,284.7,62.8,11939.1,242.4,11177.4,209.4,11363.2,64959.0,65769.0,5512.0,2615.0
2014-03-17 19:00:00+01:00,10181.1,1258.3,16210.4,147.0,68.6,3573.8,281.9,57.2,11971.5,0.0,9988.6,0.1,10195.0,65644.0,66575.0,5706.0,1553.0
2014-03-17 20:00:00+01:00,10050.2,1257.9,16549.0,147.0,69.7,2512.6,277.0,59.1,11975.4,0.0,9332.2,0.0,9502.6,61683.0,63566.0,4871.0,2415.0
2014-03-17 21:00:00+01:00,9254.8,1248.4,16788.8,147.0,70.8,1387.8,275.5,42.6,11983.3,0.0,8853.6,0.0,8936.7,57833.0,59971.0,4818.0,2996.0
2014-03-17 22:00:00+01:00,7593.0,1210.3,16862.4,148.0,67.6,609.7,278.8,33.4,11994.4,0.0,8712.1,0.0,8488.4,55454.0,56442.0,4718.0,3100.0
2014-03-17 23:00:00+01:00,5655.3,1152.8,16768.6,148.0,64.9,608.7,286.2,1.1,11972.4,0.0,8359.3,0.0,8134.9,52065.0,52547.0,4438.0,3720.0
