,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-01-03 00:00:00+01:00,3483.6,1003.3,16465.6,139.0,204.3,126.7,307.7,25.4,12008.4,0.0,7991.3,0.0,8113.4,41457.0,45179.0,2448.0,8027.0
2014-01-03 01:00:00+01:00,3449.4,991.1,16485.7,139.0,212.3,56.1,289.1,14.2,12018.9,0.0,7924.0,0.0,7932.3,40188.0,42918.0,2708.0,9015.0
2014-01-03 02:00:00+01:00,3364.7,974.9,16578.7,139.0,218.0,18.8,291.9,14.0,12005.3,0.0,8205.3,0.0,7957.8,39393.0,42022.0,2839.0,9268.0
2014-01-03 03:00:00+01:00,3336.7,987.2,16489.9,138.0,217.1,8.4,288.1,9.8,11999.5,0.0,9243.0,0.0,8296.1,40133.0,42148.0,2766.0,9046.0
2014-01-03 04:00:00+01:00,3564.3,999.2,16300.5,138.0,216.6,15.2,283.5,17.3,11935.5,0.0,10171.1,0.0,8802.4,41001.0,42932.0,2860.0,9193.0
2014-01-03 05:00:00+01:00,3678.1,1019.3,16344.6,140.0,214.4,106.8,282.3,21.8,11794.8,0.0,11131.8,0.0,9516.0,42030.0,44660.0,2880.0,9649.0
2014-01-03 06:00:00+01:00,4100.0,1025.4,16482.1,139.0,224.4,82.7,282.0,40.8,11764.5,0.0,12243.4,0.0,10195.6,44875.0,48223.0,2984.0,9254.0
2014-01-03 07:00:00+01:00,4202.5,1030.4,16611.3,140.0,230.7,736.7,286.6,109.9,11730.7,1.0,13126.5,4.6,10930.1,47953.0,52810.0,78.0,7522.0
2014-01-03 08:00:00+01:00,4300.3,1016.2,16608.5,140.0,222.5,2211.8,292.2,106.1,11647.4,284.6,14217.9,394.0,11839.5,50327.0,56551.0,152.0,8108.0
2014-01-03 09:00:00+01:00,4269.1,1001.5,16483.3,138.0,226.9,1808.2,294.0,239.9,11842.0,1917.4,14783.1,2709.2,12761.2,51205.0,58127.0,1098.0,9141.0
2014-01-03 10:00:00+01:00,4706.1,997.9,15972.6,138.0,236.3,1697.7,291.9,347.4,11990.4,4148.7,15146.1,5701.0,13335.1,51646.0,58578.0,268.0,9510.0
2014-01-03 11:00:00+01:00,5543.7,1013.4,15760.4,138.0,240.5,1569.3,295.4,312.3,12040.8,5086.0,15127.8,7257.0,13596.8,52525.0,59496.0,2271.0,9342.0
2014-01-03 12:00:00+01:00,6130.9,1008.2,15456.7,138.0,231.5,2061.0,296.5,313.0,12037.6,4565.0,14832.8,7141.5,13876.0,52721.0,59640.0,2170.0,9018.0
2014-01-03 13:00:00+01:00,6469.9,1011.8,15672.2,138.0,232.7,422.0,292.2,202.2,12016.7,3791.4,15294.8,5782.4,14137.4,51924.0,59223.0,2998.0,9281.0
2014-01-03 14:00:00+01:00,5782.2,1040.2,15507.1,138.0,241.9,488.1,288.6,156.4,12017.3,2449.8,15760.6,3887.5,14470.8,51265.0,58624.0,3410.0,8691.0
2014-01-03 15:00:00+01:00,5526.5,1052.0,15257.5,138.0,238.4,1063.2,284.5,204.7,12028.1,1086.0,15646.8,1775.2,14751.2,50626.0,57589.0,3084.0,7756.0
2014-01-03 16:00:00+01:00,5959.2,1238.7,15218.3,139.0,240.0,1690.8,285.9,325.2,12007.5,179.4,15367.1,199.3,15295.5,51458.0,58303.0,3390.0,7428.0
2014-01-03 17:00:00+01:00,7137.7,1329.0,14946.1,141.0,237.9,2604.8,287.0,371.7,12014.8,1.0,14913.1,0.0,16000.2,54837.0,61517.0,3756.0,7369.0
2014-01-03 18:00:00+01:00,7061.3,1427.2,15131.4,140.0,234.6,2168.9,285.8,300.2,11983.6,0.0,16165.9,0.0,16701.6,55183.0,61695.0,3539.0,7343.0
2014-01-03 19:00:00+01:00,5931.3,1434.8,15217.7,140.0,237.7,1147.7,284.5,230.2,11812.7,0.0,16071.2,0.0,17338.4,53633.0,59164.0,3673.0,7399.0
2014-01-03 20:00:00+01:00,4518.5,1425.4,15568.2,140.0,243.3,816.1,287.5,351.1,11924.8,0.0,16268.3,0.0,17985.2,49563.0,55771.0,2880.0,7580.0
2014-01-03 21:00:00+01:00,3516.3,1429.0,14996.6,140.0,249.0,509.1,289.2,199.6,11939.5,0.0,17155.6,0.0,18198.4,47248.0,54043.0,2577.0,8045.0
2014-01-03 22:00:00+01:00,3256.1,1422.4,14304.2,140.0,249.7,968.3,296.3,40.6,11918.4,0.0,17967.7,0.0,18127.1,47174.0,53615.0,1979.0,8870.0
2014-01-03 23:00:00+01:00,2747.9,1380.7,14003.0,139.0,245.3,285.1,290.5,48.4,11675.4,0.0,18677.8,0.0,17909.6,44205.0,51041.0,1499.0,10170.0
