,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2014-09-22 00:00:00+02:00,1953.6,694.4,14259.2,97.0,41.8,96.3,568.3,43.0,10185.6,0.0,11442.2,0.0,11865.7,43105.0,41155.0,1583.0,4484.0
2014-09-22 01:00:00+02:00,1808.4,694.7,14117.4,99.0,41.5,41.6,570.3,70.5,10044.0,0.0,11319.5,0.0,12349.9,41601.0,40030.0,1472.0,3347.0
2014-09-22 02:00:00+02:00,1781.1,707.4,13444.9,98.0,41.4,95.8,570.9,68.4,10159.1,0.0,11492.1,0.0,12829.4,40728.0,39716.0,1543.0,4090.0
2014-09-22 03:00:00+02:00,1842.2,749.2,12634.9,98.0,42.3,37.9,568.6,59.8,10094.4,0.0,12671.3,0.0,13367.0,40978.0,40068.0,1784.0,4052.0
2014-09-22 04:00:00+02:00,2108.5,814.7,12560.5,98.0,39.2,109.9,563.0,40.8,10138.3,0.0,13504.8,0.0,13743.8,42007.0,41720.0,2077.0,4390.0
2014-09-22 05:00:00+02:00,3842.9,866.7,13370.3,97.0,37.0,182.6,558.8,42.7,10181.0,0.0,13844.6,0.0,13834.4,45279.0,44168.0,2250.0,4727.0
2014-09-22 06:00:00+02:00,6094.1,941.4,14007.4,97.0,40.9,1096.2,556.7,99.3,10449.3,3.4,13933.8,5.9,13802.3,53817.0,52505.0,2144.0,3013.0
2014-09-22 07:00:00+02:00,7386.8,1010.7,14340.4,96.0,43.9,1554.8,554.4,270.8,10543.4,350.6,13993.9,374.0,13755.8,59110.0,57467.0,1745.0,1505.0
2014-09-22 08:00:00+02:00,8461.5,1018.8,14712.1,96.0,44.3,1281.7,549.4,331.7,10540.5,2273.4,14145.8,2309.4,13654.4,62329.0,60242.0,1760.0,2109.0
2014-09-22 09:00:00+02:00,8937.0,1090.2,15034.6,96.0,45.3,658.7,546.0,160.2,10538.7,4834.6,14532.4,5042.7,13535.2,62978.0,60957.0,1250.0,3247.0
2014-09-22 10:00:00+02:00,9042.6,1112.1,15481.9,96.0,44.5,779.0,548.1,128.2,10535.6,7410.6,14876.8,7994.6,13600.7,64144.0,62925.0,1132.0,5020.0
2014-09-22 11:00:00+02:00,8401.3,1100.7,15592.2,99.0,45.1,671.8,559.6,153.8,10537.9,9064.6,15037.1,10525.6,13758.2,65550.0,64224.0,1069.0,5308.0
2014-09-22 12:00:00+02:00,7025.0,1081.1,15626.8,98.0,44.9,304.7,570.9,107.8,10458.1,10177.5,15449.9,12239.6,14011.9,64908.0,63935.0,1032.0,5393.0
2014-09-22 13:00:00+02:00,6623.8,1092.4,15560.3,98.0,39.9,308.1,583.0,157.5,10486.6,10978.1,15499.3,12347.4,14186.4,64493.0,63437.0,1041.0,5305.0
2014-09-22 14:00:00+02:00,6479.7,1057.1,15463.2,98.0,44.3,191.7,595.0,106.6,10473.1,10546.9,15342.6,11597.8,14094.0,63265.0,58175.0,976.0,5384.0
2014-09-22 15:00:00+02:00,6399.8,1005.6,15644.7,99.0,45.9,290.0,605.4,113.2,10416.9,9083.3,15079.1,9896.8,13732.2,62001.0,59365.0,940.0,5423.0
2014-09-22 16:00:00+02:00,6284.7,1007.0,15891.6,98.0,45.6,438.2,611.2,125.0,10484.3,6965.2,14334.2,7391.4,13097.0,60181.0,58263.0,1057.0,5320.0
2014-09-22 17:00:00+02:00,7879.3,998.2,16553.4,98.0,48.2,976.8,619.6,128.5,10417.8,3922.0,13015.2,4246.7,12021.0,59197.0,57485.0,1053.0,5003.0
2014-09-22 18:00:00+02:00,8343.9,991.0,16770.7,107.0,47.8,1538.8,626.4,120.8,10477.9,1237.1,11766.6,1365.3,10636.1,58641.0,58500.0,1508.0,3153.0
2014-09-22 19:00:00+02:00,8716.3,1024.5,17022.2,110.0,42.8,3466.2,629.0,127.9,10463.3,79.3,10503.4,137.0,9496.1,60287.0,60456.0,1728.0,2674.0
2014-09-22 20:00:00+02:00,8936.5,1054.5,16702.7,110.0,45.1,2719.1,632.3,127.2,10341.4,0.0,10200.6,0.0,8506.8,60135.0,59325.0,1903.0,2414.0
2014-09-22 21:00:00+02:00,8656.5,1054.5,16738.2,112.0,43.4,429.3,632.6,126.9,10198.2,0.0,10280.2,0.0,7782.8,55506.0,54373.0,1821.0,2861.0
2014-09-22 22:00:00+02:00,6724.8,1056.7,16794.7,110.0,46.4,471.3,632.2,127.4,10173.3,0.0,10225.0,0.0,7143.8,51663.0,50873.0,1405.0,3760.0
2014-09-22 23:00:00+02:00,4674.5,1037.9,16792.7,112.0,49.5,333.2,632.3,127.6,10223.0,0.0,9588.5,0.0,6521.6,48049.0,47927.0,1474.0,3547.0
