# ExAnteInformationAvailableCapacity
#
# FCRT;[CreationTimeStamp]
# ACIL;[Source];[Country];[TimeStamp];[AvailableCapacity];[PublicationTimeStamp];[ModificationTimeStamp]
# TELI;[LineNumbers]
#
FCRT;2015-03-05T09:58:00+01:00
ACIL;biomass;AT;2015-01-01T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-02T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-03T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-04T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-05T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-06T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-07T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-08T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-09T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-10T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-11T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-12T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-13T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-14T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-15T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-16T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-17T00:00:00+01:00;37.3;2014-12-19T09:55:24+01:00;2014-12-19T09:53:41+01:00
ACIL;biomass;AT;2015-01-18T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-19T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-20T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-21T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-22T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-23T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-24T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-25T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-26T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-27T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-28T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-29T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-30T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-01-31T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-01T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-02T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-03T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-04T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-05T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-06T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-07T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-08T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-09T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-10T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-11T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-12T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-13T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-14T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-15T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-16T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-17T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-18T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-19T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-20T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-21T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-22T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-23T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-24T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-25T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-26T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-27T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-02-28T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-01T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-02T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-03T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-04T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-05T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-06T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-07T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-08T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-09T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-10T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-11T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-12T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
ACIL;biomass;AT;2015-03-13T00:00:00+01:00;46.1;2015-01-17T09:57:20+01:00;2015-01-16T12:23:02+01:00
