,Load_2028
2028-09-24 00:00:00+02:00,37934.7
2028-09-24 01:00:00+02:00,36173.5
2028-09-24 02:00:00+02:00,35325.3
2028-09-24 03:00:00+02:00,34970.1
2028-09-24 04:00:00+02:00,34993.1
2028-09-24 05:00:00+02:00,35494.0
2028-09-24 06:00:00+02:00,36492.1
2028-09-24 07:00:00+02:00,37904.9
2028-09-24 08:00:00+02:00,40757.6
2028-09-24 09:00:00+02:00,43465.3
2028-09-24 10:00:00+02:00,45881.7
2028-09-24 11:00:00+02:00,48523.1
2028-09-24 12:00:00+02:00,49325.8
2028-09-24 13:00:00+02:00,47755.6
2028-09-24 14:00:00+02:00,46280.4
2028-09-24 15:00:00+02:00,45362.7
2028-09-24 16:00:00+02:00,45094.1
2028-09-24 17:00:00+02:00,46150.6
2028-09-24 18:00:00+02:00,46985.8
2028-09-24 19:00:00+02:00,48890.7
2028-09-24 20:00:00+02:00,49433.6
2028-09-24 21:00:00+02:00,47263.6
2028-09-24 22:00:00+02:00,45902.9
2028-09-24 23:00:00+02:00,43088.5
