,Load_2028
2028-01-30 00:00:00+01:00,48528.0
2028-01-30 01:00:00+01:00,46409.3
2028-01-30 02:00:00+01:00,44676.3
2028-01-30 03:00:00+01:00,43748.0
2028-01-30 04:00:00+01:00,43244.3
2028-01-30 05:00:00+01:00,42511.7
2028-01-30 06:00:00+01:00,41614.3
2028-01-30 07:00:00+01:00,42821.0
2028-01-30 08:00:00+01:00,45174.7
2028-01-30 09:00:00+01:00,48191.7
2028-01-30 10:00:00+01:00,50837.0
2028-01-30 11:00:00+01:00,53012.0
2028-01-30 12:00:00+01:00,53318.0
2028-01-30 13:00:00+01:00,51564.7
2028-01-30 14:00:00+01:00,50534.7
2028-01-30 15:00:00+01:00,50197.3
2028-01-30 16:00:00+01:00,50509.3
2028-01-30 17:00:00+01:00,54463.3
2028-01-30 18:00:00+01:00,57276.0
2028-01-30 19:00:00+01:00,56310.3
2028-01-30 20:00:00+01:00,53965.0
2028-01-30 21:00:00+01:00,52900.3
2028-01-30 22:00:00+01:00,53370.0
2028-01-30 23:00:00+01:00,50625.3
