,Load_2028
2028-01-25 00:00:00+01:00,53122.0
2028-01-25 01:00:00+01:00,51407.3
2028-01-25 02:00:00+01:00,50297.3
2028-01-25 03:00:00+01:00,50000.0
2028-01-25 04:00:00+01:00,50669.3
2028-01-25 05:00:00+01:00,52925.3
2028-01-25 06:00:00+01:00,59182.7
2028-01-25 07:00:00+01:00,65396.3
2028-01-25 08:00:00+01:00,67591.3
2028-01-25 09:00:00+01:00,67721.7
2028-01-25 10:00:00+01:00,68598.0
2028-01-25 11:00:00+01:00,69275.0
2028-01-25 12:00:00+01:00,68680.7
2028-01-25 13:00:00+01:00,68155.0
2028-01-25 14:00:00+01:00,67258.7
2028-01-25 15:00:00+01:00,66607.3
2028-01-25 16:00:00+01:00,65857.0
2028-01-25 17:00:00+01:00,68549.7
2028-01-25 18:00:00+01:00,69020.3
2028-01-25 19:00:00+01:00,67049.7
2028-01-25 20:00:00+01:00,63350.7
2028-01-25 21:00:00+01:00,60685.7
2028-01-25 22:00:00+01:00,58485.3
2028-01-25 23:00:00+01:00,54985.7
