,Load_2028
2028-02-03 00:00:00+01:00,53002.4
2028-02-03 01:00:00+01:00,51152.7
2028-02-03 02:00:00+01:00,50032.0
2028-02-03 03:00:00+01:00,49994.5
2028-02-03 04:00:00+01:00,50646.4
2028-02-03 05:00:00+01:00,53307.2
2028-02-03 06:00:00+01:00,59936.0
2028-02-03 07:00:00+01:00,66250.4
2028-02-03 08:00:00+01:00,67814.8
2028-02-03 09:00:00+01:00,67721.1
2028-02-03 10:00:00+01:00,68130.9
2028-02-03 11:00:00+01:00,68762.2
2028-02-03 12:00:00+01:00,68603.7
2028-02-03 13:00:00+01:00,68437.9
2028-02-03 14:00:00+01:00,67132.9
2028-02-03 15:00:00+01:00,66637.5
2028-02-03 16:00:00+01:00,65939.3
2028-02-03 17:00:00+01:00,68243.2
2028-02-03 18:00:00+01:00,69794.3
2028-02-03 19:00:00+01:00,68252.3
2028-02-03 20:00:00+01:00,64356.8
2028-02-03 21:00:00+01:00,61641.8
2028-02-03 22:00:00+01:00,59267.6
2028-02-03 23:00:00+01:00,55676.9
