,Load_2028
2028-08-26 00:00:00+02:00,41286.6
2028-08-26 01:00:00+02:00,39737.2
2028-08-26 02:00:00+02:00,38554.3
2028-08-26 03:00:00+02:00,38173.3
2028-08-26 04:00:00+02:00,38309.2
2028-08-26 05:00:00+02:00,38674.7
2028-08-26 06:00:00+02:00,39946.7
2028-08-26 07:00:00+02:00,42602.3
2028-08-26 08:00:00+02:00,45945.7
2028-08-26 09:00:00+02:00,48853.7
2028-08-26 10:00:00+02:00,50994.3
2028-08-26 11:00:00+02:00,52550.7
2028-08-26 12:00:00+02:00,52512.8
2028-08-26 13:00:00+02:00,51133.1
2028-08-26 14:00:00+02:00,49746.3
2028-08-26 15:00:00+02:00,48716.9
2028-08-26 16:00:00+02:00,47719.7
2028-08-26 17:00:00+02:00,47195.8
2028-08-26 18:00:00+02:00,47353.1
2028-08-26 19:00:00+02:00,46986.7
2028-08-26 20:00:00+02:00,46074.7
2028-08-26 21:00:00+02:00,45227.3
2028-08-26 22:00:00+02:00,43247.5
2028-08-26 23:00:00+02:00,40518.8
