,Load_2027
2027-03-07 00:00:00+01:00,46628.4
2027-03-07 01:00:00+01:00,44732.4
2027-03-07 02:00:00+01:00,43608.5
2027-03-07 03:00:00+01:00,43163.5
2027-03-07 04:00:00+01:00,43085.1
2027-03-07 05:00:00+01:00,43010.7
2027-03-07 06:00:00+01:00,42390.8
2027-03-07 07:00:00+01:00,43279.7
2027-03-07 08:00:00+01:00,45594.6
2027-03-07 09:00:00+01:00,48178.8
2027-03-07 10:00:00+01:00,50425.3
2027-03-07 11:00:00+01:00,52156.1
2027-03-07 12:00:00+01:00,52109.4
2027-03-07 13:00:00+01:00,50116.9
2027-03-07 14:00:00+01:00,48266.7
2027-03-07 15:00:00+01:00,47119.1
2027-03-07 16:00:00+01:00,47001.8
2027-03-07 17:00:00+01:00,48997.9
2027-03-07 18:00:00+01:00,54229.8
2027-03-07 19:00:00+01:00,56306.2
2027-03-07 20:00:00+01:00,53687.0
2027-03-07 21:00:00+01:00,52344.7
2027-03-07 22:00:00+01:00,52344.6
2027-03-07 23:00:00+01:00,49339.3
