,Load_2027
2027-08-25 00:00:00+02:00,43901.9
2027-08-25 01:00:00+02:00,42931.7
2027-08-25 02:00:00+02:00,42310.3
2027-08-25 03:00:00+02:00,42469.4
2027-08-25 04:00:00+02:00,43372.8
2027-08-25 05:00:00+02:00,45891.4
2027-08-25 06:00:00+02:00,51598.8
2027-08-25 07:00:00+02:00,55841.5
2027-08-25 08:00:00+02:00,58922.5
2027-08-25 09:00:00+02:00,60107.2
2027-08-25 10:00:00+02:00,61618.6
2027-08-25 11:00:00+02:00,62628.0
2027-08-25 12:00:00+02:00,62037.9
2027-08-25 13:00:00+02:00,61411.9
2027-08-25 14:00:00+02:00,60411.5
2027-08-25 15:00:00+02:00,59335.8
2027-08-25 16:00:00+02:00,57610.7
2027-08-25 17:00:00+02:00,56561.4
2027-08-25 18:00:00+02:00,56138.6
2027-08-25 19:00:00+02:00,55982.6
2027-08-25 20:00:00+02:00,55072.4
2027-08-25 21:00:00+02:00,53657.5
2027-08-25 22:00:00+02:00,49964.9
2027-08-25 23:00:00+02:00,45610.3
