,Load_2027
2027-03-15 00:00:00+01:00,46495.4
2027-03-15 01:00:00+01:00,44786.2
2027-03-15 02:00:00+01:00,44227.3
2027-03-15 03:00:00+01:00,44703.1
2027-03-15 04:00:00+01:00,45980.6
2027-03-15 05:00:00+01:00,49275.1
2027-03-15 06:00:00+01:00,56868.8
2027-03-15 07:00:00+01:00,62252.7
2027-03-15 08:00:00+01:00,65007.4
2027-03-15 09:00:00+01:00,65848.7
2027-03-15 10:00:00+01:00,66941.8
2027-03-15 11:00:00+01:00,68118.8
2027-03-15 12:00:00+01:00,67918.3
2027-03-15 13:00:00+01:00,67457.5
2027-03-15 14:00:00+01:00,66440.0
2027-03-15 15:00:00+01:00,65571.7
2027-03-15 16:00:00+01:00,63829.3
2027-03-15 17:00:00+01:00,63566.7
2027-03-15 18:00:00+01:00,66319.2
2027-03-15 19:00:00+01:00,67268.6
2027-03-15 20:00:00+01:00,63500.7
2027-03-15 21:00:00+01:00,60162.4
2027-03-15 22:00:00+01:00,56841.4
2027-03-15 23:00:00+01:00,52668.4
