,Load_2027
2027-03-17 00:00:00+01:00,49411.8
2027-03-17 01:00:00+01:00,47714.5
2027-03-17 02:00:00+01:00,46988.7
2027-03-17 03:00:00+01:00,47303.1
2027-03-17 04:00:00+01:00,48510.7
2027-03-17 05:00:00+01:00,51173.8
2027-03-17 06:00:00+01:00,57805.2
2027-03-17 07:00:00+01:00,62628.1
2027-03-17 08:00:00+01:00,64932.7
2027-03-17 09:00:00+01:00,65109.4
2027-03-17 10:00:00+01:00,66045.4
2027-03-17 11:00:00+01:00,66461.3
2027-03-17 12:00:00+01:00,66154.7
2027-03-17 13:00:00+01:00,65399.1
2027-03-17 14:00:00+01:00,64240.9
2027-03-17 15:00:00+01:00,63256.1
2027-03-17 16:00:00+01:00,62062.7
2027-03-17 17:00:00+01:00,62121.2
2027-03-17 18:00:00+01:00,64606.1
2027-03-17 19:00:00+01:00,66682.1
2027-03-17 20:00:00+01:00,62737.4
2027-03-17 21:00:00+01:00,59833.3
2027-03-17 22:00:00+01:00,57004.7
2027-03-17 23:00:00+01:00,52907.5
