,Load_2027
2027-10-15 00:00:00+02:00,45222.7
2027-10-15 01:00:00+02:00,43537.9
2027-10-15 02:00:00+02:00,42720.8
2027-10-15 03:00:00+02:00,43023.4
2027-10-15 04:00:00+02:00,44367.7
2027-10-15 05:00:00+02:00,47951.4
2027-10-15 06:00:00+02:00,55442.5
2027-10-15 07:00:00+02:00,61905.3
2027-10-15 08:00:00+02:00,64353.7
2027-10-15 09:00:00+02:00,64968.4
2027-10-15 10:00:00+02:00,65919.2
2027-10-15 11:00:00+02:00,66433.2
2027-10-15 12:00:00+02:00,63472.2
2027-10-15 13:00:00+02:00,63693.6
2027-10-15 14:00:00+02:00,62332.4
2027-10-15 15:00:00+02:00,61079.4
2027-10-15 16:00:00+02:00,60054.9
2027-10-15 17:00:00+02:00,60201.2
2027-10-15 18:00:00+02:00,61736.3
2027-10-15 19:00:00+02:00,62397.7
2027-10-15 20:00:00+02:00,58509.5
2027-10-15 21:00:00+02:00,54948.1
2027-10-15 22:00:00+02:00,52093.7
2027-10-15 23:00:00+02:00,48191.3
