,Load_2027
2027-04-17 00:00:00+02:00,42342.6
2027-04-17 01:00:00+02:00,40048.4
2027-04-17 02:00:00+02:00,39376.3
2027-04-17 03:00:00+02:00,39517.0
2027-04-17 04:00:00+02:00,39838.7
2027-04-17 05:00:00+02:00,40411.2
2027-04-17 06:00:00+02:00,41152.7
2027-04-17 07:00:00+02:00,44020.3
2027-04-17 08:00:00+02:00,48033.3
2027-04-17 09:00:00+02:00,51217.0
2027-04-17 10:00:00+02:00,53108.1
2027-04-17 11:00:00+02:00,54042.0
2027-04-17 12:00:00+02:00,53302.9
2027-04-17 13:00:00+02:00,52232.8
2027-04-17 14:00:00+02:00,50548.8
2027-04-17 15:00:00+02:00,49673.3
2027-04-17 16:00:00+02:00,48814.3
2027-04-17 17:00:00+02:00,48931.3
2027-04-17 18:00:00+02:00,49467.4
2027-04-17 19:00:00+02:00,49342.3
2027-04-17 20:00:00+02:00,49164.6
2027-04-17 21:00:00+02:00,48037.4
2027-04-17 22:00:00+02:00,46363.9
2027-04-17 23:00:00+02:00,42992.4
