,Load_2027
2027-03-27 00:00:00+01:00,47434.2
2027-03-27 01:00:00+01:00,45633.7
2027-03-27 02:00:00+01:00,44207.0
2027-03-27 03:00:00+01:00,44072.0
2027-03-27 04:00:00+01:00,44241.2
2027-03-27 05:00:00+01:00,44539.0
2027-03-27 06:00:00+01:00,44562.2
2027-03-27 07:00:00+01:00,47144.3
2027-03-27 08:00:00+01:00,50895.9
2027-03-27 09:00:00+01:00,54207.9
2027-03-27 10:00:00+01:00,55627.5
2027-03-27 11:00:00+01:00,56271.5
2027-03-27 12:00:00+01:00,55470.2
2027-03-27 13:00:00+01:00,54361.7
2027-03-27 14:00:00+01:00,52947.7
2027-03-27 15:00:00+01:00,52191.6
2027-03-27 16:00:00+01:00,51362.6
2027-03-27 17:00:00+01:00,52387.0
2027-03-27 18:00:00+01:00,54305.7
2027-03-27 19:00:00+01:00,56580.1
2027-03-27 20:00:00+01:00,53259.6
2027-03-27 21:00:00+01:00,50767.9
2027-03-27 22:00:00+01:00,49731.3
2027-03-27 23:00:00+01:00,46473.8
