,Load_2019
2019-07-30 00:00:00+02:00,43674.1
2019-07-30 01:00:00+02:00,42423.9
2019-07-30 02:00:00+02:00,41653.0
2019-07-30 03:00:00+02:00,41545.3
2019-07-30 04:00:00+02:00,42221.3
2019-07-30 05:00:00+02:00,44716.1
2019-07-30 06:00:00+02:00,50490.9
2019-07-30 07:00:00+02:00,55818.1
2019-07-30 08:00:00+02:00,59278.6
2019-07-30 09:00:00+02:00,60795.7
2019-07-30 10:00:00+02:00,62856.1
2019-07-30 11:00:00+02:00,64241.4
2019-07-30 12:00:00+02:00,63233.9
2019-07-30 13:00:00+02:00,62598.6
2019-07-30 14:00:00+02:00,61789.9
2019-07-30 15:00:00+02:00,61023.3
2019-07-30 16:00:00+02:00,59830.7
2019-07-30 17:00:00+02:00,59379.5
2019-07-30 18:00:00+02:00,58216.2
2019-07-30 19:00:00+02:00,57400.1
2019-07-30 20:00:00+02:00,54781.5
2019-07-30 21:00:00+02:00,53222.2
2019-07-30 22:00:00+02:00,49982.6
2019-07-30 23:00:00+02:00,46185.9
