,Load_2019
2019-08-04 00:00:00+02:00,37680.1
2019-08-04 01:00:00+02:00,36224.9
2019-08-04 02:00:00+02:00,35152.0
2019-08-04 03:00:00+02:00,34632.7
2019-08-04 04:00:00+02:00,34509.6
2019-08-04 05:00:00+02:00,34529.0
2019-08-04 06:00:00+02:00,34762.5
2019-08-04 07:00:00+02:00,36766.1
2019-08-04 08:00:00+02:00,39245.0
2019-08-04 09:00:00+02:00,41802.1
2019-08-04 10:00:00+02:00,44143.1
2019-08-04 11:00:00+02:00,45689.4
2019-08-04 12:00:00+02:00,45460.7
2019-08-04 13:00:00+02:00,44385.5
2019-08-04 14:00:00+02:00,43238.2
2019-08-04 15:00:00+02:00,42464.6
2019-08-04 16:00:00+02:00,42211.6
2019-08-04 17:00:00+02:00,42963.6
2019-08-04 18:00:00+02:00,43893.8
2019-08-04 19:00:00+02:00,44320.2
2019-08-04 20:00:00+02:00,44076.2
2019-08-04 21:00:00+02:00,43365.9
2019-08-04 22:00:00+02:00,39245.5
2019-08-04 23:00:00+02:00,36724.3
