,Load_2019
2019-04-05 00:00:00+02:00,47508.9
2019-04-05 01:00:00+02:00,45564.5
2019-04-05 02:00:00+02:00,44645.1
2019-04-05 03:00:00+02:00,44536.9
2019-04-05 04:00:00+02:00,45106.0
2019-04-05 05:00:00+02:00,46536.3
2019-04-05 06:00:00+02:00,49921.2
2019-04-05 07:00:00+02:00,54462.8
2019-04-05 08:00:00+02:00,57388.7
2019-04-05 09:00:00+02:00,59205.7
2019-04-05 10:00:00+02:00,60093.4
2019-04-05 11:00:00+02:00,61443.4
2019-04-05 12:00:00+02:00,60649.0
2019-04-05 13:00:00+02:00,58871.8
2019-04-05 14:00:00+02:00,56994.7
2019-04-05 15:00:00+02:00,55821.9
2019-04-05 16:00:00+02:00,54605.5
2019-04-05 17:00:00+02:00,54552.3
2019-04-05 18:00:00+02:00,54646.8
2019-04-05 19:00:00+02:00,54534.6
2019-04-05 20:00:00+02:00,54829.9
2019-04-05 21:00:00+02:00,52768.2
2019-04-05 22:00:00+02:00,51223.3
2019-04-05 23:00:00+02:00,48058.3
