,Load_2019
2019-10-22 00:00:00+02:00,45116.1
2019-10-22 01:00:00+02:00,43397.4
2019-10-22 02:00:00+02:00,42657.9
2019-10-22 03:00:00+02:00,43075.1
2019-10-22 04:00:00+02:00,44382.3
2019-10-22 05:00:00+02:00,47734.3
2019-10-22 06:00:00+02:00,55766.7
2019-10-22 07:00:00+02:00,62109.4
2019-10-22 08:00:00+02:00,64025.6
2019-10-22 09:00:00+02:00,63921.3
2019-10-22 10:00:00+02:00,64842.7
2019-10-22 11:00:00+02:00,65768.4
2019-10-22 12:00:00+02:00,64965.1
2019-10-22 13:00:00+02:00,64643.7
2019-10-22 14:00:00+02:00,63013.3
2019-10-22 15:00:00+02:00,62873.8
2019-10-22 16:00:00+02:00,61655.0
2019-10-22 17:00:00+02:00,61508.3
2019-10-22 18:00:00+02:00,64014.7
2019-10-22 19:00:00+02:00,65270.1
2019-10-22 20:00:00+02:00,61152.6
2019-10-22 21:00:00+02:00,57646.1
2019-10-22 22:00:00+02:00,54155.4
2019-10-22 23:00:00+02:00,49710.4
