,Load_2019
2019-01-06 00:00:00+01:00,43936.0
2019-01-06 01:00:00+01:00,41125.0
2019-01-06 02:00:00+01:00,39831.3
2019-01-06 03:00:00+01:00,38962.7
2019-01-06 04:00:00+01:00,39023.0
2019-01-06 05:00:00+01:00,38659.3
2019-01-06 06:00:00+01:00,38111.7
2019-01-06 07:00:00+01:00,39086.7
2019-01-06 08:00:00+01:00,41206.3
2019-01-06 09:00:00+01:00,44393.0
2019-01-06 10:00:00+01:00,46910.3
2019-01-06 11:00:00+01:00,49652.3
2019-01-06 12:00:00+01:00,50234.0
2019-01-06 13:00:00+01:00,48881.0
2019-01-06 14:00:00+01:00,47478.3
2019-01-06 15:00:00+01:00,47363.0
2019-01-06 16:00:00+01:00,49104.0
2019-01-06 17:00:00+01:00,53271.0
2019-01-06 18:00:00+01:00,54463.3
2019-01-06 19:00:00+01:00,53716.7
2019-01-06 20:00:00+01:00,51228.3
2019-01-06 21:00:00+01:00,50197.0
2019-01-06 22:00:00+01:00,50048.0
2019-01-06 23:00:00+01:00,47321.0
