,Load_2019
2019-07-24 00:00:00+02:00,44983.4
2019-07-24 01:00:00+02:00,43226.7
2019-07-24 02:00:00+02:00,42287.0
2019-07-24 03:00:00+02:00,42458.6
2019-07-24 04:00:00+02:00,43021.5
2019-07-24 05:00:00+02:00,45567.0
2019-07-24 06:00:00+02:00,51953.3
2019-07-24 07:00:00+02:00,57687.2
2019-07-24 08:00:00+02:00,61032.2
2019-07-24 09:00:00+02:00,61938.7
2019-07-24 10:00:00+02:00,63577.7
2019-07-24 11:00:00+02:00,65402.2
2019-07-24 12:00:00+02:00,65505.3
2019-07-24 13:00:00+02:00,64832.2
2019-07-24 14:00:00+02:00,61906.8
2019-07-24 15:00:00+02:00,62178.2
2019-07-24 16:00:00+02:00,60889.1
2019-07-24 17:00:00+02:00,60282.4
2019-07-24 18:00:00+02:00,59515.6
2019-07-24 19:00:00+02:00,58768.3
2019-07-24 20:00:00+02:00,55894.2
2019-07-24 21:00:00+02:00,54243.7
2019-07-24 22:00:00+02:00,52323.4
2019-07-24 23:00:00+02:00,48013.5
