,Load_2025
2025-04-27 00:00:00+02:00,39647.7
2025-04-27 01:00:00+02:00,37701.7
2025-04-27 02:00:00+02:00,36564.4
2025-04-27 03:00:00+02:00,36100.7
2025-04-27 04:00:00+02:00,36319.3
2025-04-27 05:00:00+02:00,36583.0
2025-04-27 06:00:00+02:00,36502.1
2025-04-27 07:00:00+02:00,38092.7
2025-04-27 08:00:00+02:00,41360.6
2025-04-27 09:00:00+02:00,44650.8
2025-04-27 10:00:00+02:00,47368.7
2025-04-27 11:00:00+02:00,49542.4
2025-04-27 12:00:00+02:00,49966.6
2025-04-27 13:00:00+02:00,47897.3
2025-04-27 14:00:00+02:00,46334.7
2025-04-27 15:00:00+02:00,45624.7
2025-04-27 16:00:00+02:00,45266.1
2025-04-27 17:00:00+02:00,46273.5
2025-04-27 18:00:00+02:00,47675.8
2025-04-27 19:00:00+02:00,47858.6
2025-04-27 20:00:00+02:00,48008.0
2025-04-27 21:00:00+02:00,48240.2
2025-04-27 22:00:00+02:00,47294.7
2025-04-27 23:00:00+02:00,43769.1
