,Load_2025
2025-08-12 00:00:00+02:00,41623.7
2025-08-12 01:00:00+02:00,40531.7
2025-08-12 02:00:00+02:00,39856.3
2025-08-12 03:00:00+02:00,39932.3
2025-08-12 04:00:00+02:00,40756.0
2025-08-12 05:00:00+02:00,43488.1
2025-08-12 06:00:00+02:00,49121.2
2025-08-12 07:00:00+02:00,54584.9
2025-08-12 08:00:00+02:00,57964.7
2025-08-12 09:00:00+02:00,59061.0
2025-08-12 10:00:00+02:00,61719.0
2025-08-12 11:00:00+02:00,63461.6
2025-08-12 12:00:00+02:00,63301.7
2025-08-12 13:00:00+02:00,61539.5
2025-08-12 14:00:00+02:00,61670.4
2025-08-12 15:00:00+02:00,60394.4
2025-08-12 16:00:00+02:00,58070.0
2025-08-12 17:00:00+02:00,57236.9
2025-08-12 18:00:00+02:00,56086.7
2025-08-12 19:00:00+02:00,55076.3
2025-08-12 20:00:00+02:00,52840.2
2025-08-12 21:00:00+02:00,52205.3
2025-08-12 22:00:00+02:00,48668.5
2025-08-12 23:00:00+02:00,44224.9
