,Load_2025
2025-06-03 00:00:00+02:00,43041.4
2025-06-03 01:00:00+02:00,41431.6
2025-06-03 02:00:00+02:00,40847.9
2025-06-03 03:00:00+02:00,41174.7
2025-06-03 04:00:00+02:00,41981.8
2025-06-03 05:00:00+02:00,44335.4
2025-06-03 06:00:00+02:00,51075.8
2025-06-03 07:00:00+02:00,56733.8
2025-06-03 08:00:00+02:00,60173.3
2025-06-03 09:00:00+02:00,61273.3
2025-06-03 10:00:00+02:00,61488.4
2025-06-03 11:00:00+02:00,63883.2
2025-06-03 12:00:00+02:00,63643.3
2025-06-03 13:00:00+02:00,62905.2
2025-06-03 14:00:00+02:00,61968.6
2025-06-03 15:00:00+02:00,60920.1
2025-06-03 16:00:00+02:00,59310.7
2025-06-03 17:00:00+02:00,58793.7
2025-06-03 18:00:00+02:00,58180.9
2025-06-03 19:00:00+02:00,57531.2
2025-06-03 20:00:00+02:00,55634.1
2025-06-03 21:00:00+02:00,53628.1
2025-06-03 22:00:00+02:00,51690.7
2025-06-03 23:00:00+02:00,47516.3
