,Load_2025
2025-07-20 00:00:00+02:00,38405.9
2025-07-20 01:00:00+02:00,36638.3
2025-07-20 02:00:00+02:00,35527.8
2025-07-20 03:00:00+02:00,34883.4
2025-07-20 04:00:00+02:00,34568.5
2025-07-20 05:00:00+02:00,34304.6
2025-07-20 06:00:00+02:00,34940.0
2025-07-20 07:00:00+02:00,36970.6
2025-07-20 08:00:00+02:00,39830.7
2025-07-20 09:00:00+02:00,42324.9
2025-07-20 10:00:00+02:00,44558.2
2025-07-20 11:00:00+02:00,46761.0
2025-07-20 12:00:00+02:00,46803.4
2025-07-20 13:00:00+02:00,45698.6
2025-07-20 14:00:00+02:00,44313.8
2025-07-20 15:00:00+02:00,43083.7
2025-07-20 16:00:00+02:00,43336.3
2025-07-20 17:00:00+02:00,44491.2
2025-07-20 18:00:00+02:00,45189.7
2025-07-20 19:00:00+02:00,45127.9
2025-07-20 20:00:00+02:00,44684.9
2025-07-20 21:00:00+02:00,44812.1
2025-07-20 22:00:00+02:00,45277.6
2025-07-20 23:00:00+02:00,42095.9
