,Load_2025
2025-08-20 00:00:00+02:00,42622.7
2025-08-20 01:00:00+02:00,41380.4
2025-08-20 02:00:00+02:00,40637.1
2025-08-20 03:00:00+02:00,40575.7
2025-08-20 04:00:00+02:00,41485.4
2025-08-20 05:00:00+02:00,44353.2
2025-08-20 06:00:00+02:00,50310.2
2025-08-20 07:00:00+02:00,55324.7
2025-08-20 08:00:00+02:00,58328.1
2025-08-20 09:00:00+02:00,59533.6
2025-08-20 10:00:00+02:00,60190.3
2025-08-20 11:00:00+02:00,62107.8
2025-08-20 12:00:00+02:00,61249.3
2025-08-20 13:00:00+02:00,60558.1
2025-08-20 14:00:00+02:00,59242.2
2025-08-20 15:00:00+02:00,58376.9
2025-08-20 16:00:00+02:00,56722.1
2025-08-20 17:00:00+02:00,56036.3
2025-08-20 18:00:00+02:00,55790.7
2025-08-20 19:00:00+02:00,55522.7
2025-08-20 20:00:00+02:00,54418.4
2025-08-20 21:00:00+02:00,52945.4
2025-08-20 22:00:00+02:00,48618.1
2025-08-20 23:00:00+02:00,44357.5
