,Load_2025
2025-03-20 00:00:00+01:00,49297.0
2025-03-20 01:00:00+01:00,47276.9
2025-03-20 02:00:00+01:00,46516.4
2025-03-20 03:00:00+01:00,46899.9
2025-03-20 04:00:00+01:00,48007.6
2025-03-20 05:00:00+01:00,51068.3
2025-03-20 06:00:00+01:00,57202.2
2025-03-20 07:00:00+01:00,61695.9
2025-03-20 08:00:00+01:00,63897.5
2025-03-20 09:00:00+01:00,64538.2
2025-03-20 10:00:00+01:00,65620.4
2025-03-20 11:00:00+01:00,66345.4
2025-03-20 12:00:00+01:00,66135.1
2025-03-20 13:00:00+01:00,65494.9
2025-03-20 14:00:00+01:00,63960.1
2025-03-20 15:00:00+01:00,62748.3
2025-03-20 16:00:00+01:00,61211.8
2025-03-20 17:00:00+01:00,61368.0
2025-03-20 18:00:00+01:00,63953.8
2025-03-20 19:00:00+01:00,66502.4
2025-03-20 20:00:00+01:00,63171.3
2025-03-20 21:00:00+01:00,59774.0
2025-03-20 22:00:00+01:00,56838.3
2025-03-20 23:00:00+01:00,52450.1
