,Load_2025
2025-01-28 00:00:00+01:00,53576.7
2025-01-28 01:00:00+01:00,51899.7
2025-01-28 02:00:00+01:00,51007.3
2025-01-28 03:00:00+01:00,50839.7
2025-01-28 04:00:00+01:00,51363.0
2025-01-28 05:00:00+01:00,53512.7
2025-01-28 06:00:00+01:00,59689.7
2025-01-28 07:00:00+01:00,65353.7
2025-01-28 08:00:00+01:00,67290.3
2025-01-28 09:00:00+01:00,67026.7
2025-01-28 10:00:00+01:00,67603.0
2025-01-28 11:00:00+01:00,68510.0
2025-01-28 12:00:00+01:00,68293.3
2025-01-28 13:00:00+01:00,68111.7
2025-01-28 14:00:00+01:00,67058.0
2025-01-28 15:00:00+01:00,66525.7
2025-01-28 16:00:00+01:00,66170.0
2025-01-28 17:00:00+01:00,68309.7
2025-01-28 18:00:00+01:00,69201.7
2025-01-28 19:00:00+01:00,67532.0
2025-01-28 20:00:00+01:00,63627.7
2025-01-28 21:00:00+01:00,60934.7
2025-01-28 22:00:00+01:00,58588.3
2025-01-28 23:00:00+01:00,55316.3
