,Load_2025
2025-09-04 00:00:00+02:00,44269.6
2025-09-04 01:00:00+02:00,42810.9
2025-09-04 02:00:00+02:00,42016.8
2025-09-04 03:00:00+02:00,42005.0
2025-09-04 04:00:00+02:00,42920.7
2025-09-04 05:00:00+02:00,46180.4
2025-09-04 06:00:00+02:00,53142.9
2025-09-04 07:00:00+02:00,57657.3
2025-09-04 08:00:00+02:00,59965.8
2025-09-04 09:00:00+02:00,60582.7
2025-09-04 10:00:00+02:00,62161.1
2025-09-04 11:00:00+02:00,63980.2
2025-09-04 12:00:00+02:00,63707.0
2025-09-04 13:00:00+02:00,63289.7
2025-09-04 14:00:00+02:00,61916.1
2025-09-04 15:00:00+02:00,60635.6
2025-09-04 16:00:00+02:00,59158.9
2025-09-04 17:00:00+02:00,58279.6
2025-09-04 18:00:00+02:00,57987.0
2025-09-04 19:00:00+02:00,57875.8
2025-09-04 20:00:00+02:00,58038.7
2025-09-04 21:00:00+02:00,54983.9
2025-09-04 22:00:00+02:00,50723.9
2025-09-04 23:00:00+02:00,47180.2
