,Load_2025
2025-08-10 00:00:00+02:00,38006.7
2025-08-10 01:00:00+02:00,35962.3
2025-08-10 02:00:00+02:00,34601.4
2025-08-10 03:00:00+02:00,34206.1
2025-08-10 04:00:00+02:00,34350.7
2025-08-10 05:00:00+02:00,34604.7
2025-08-10 06:00:00+02:00,35058.9
2025-08-10 07:00:00+02:00,36672.4
2025-08-10 08:00:00+02:00,39296.3
2025-08-10 09:00:00+02:00,41709.2
2025-08-10 10:00:00+02:00,43944.4
2025-08-10 11:00:00+02:00,46086.7
2025-08-10 12:00:00+02:00,46507.2
2025-08-10 13:00:00+02:00,44984.1
2025-08-10 14:00:00+02:00,44147.3
2025-08-10 15:00:00+02:00,43337.6
2025-08-10 16:00:00+02:00,42922.6
2025-08-10 17:00:00+02:00,43500.7
2025-08-10 18:00:00+02:00,44794.8
2025-08-10 19:00:00+02:00,45218.2
2025-08-10 20:00:00+02:00,44631.8
2025-08-10 21:00:00+02:00,45328.6
2025-08-10 22:00:00+02:00,44603.9
2025-08-10 23:00:00+02:00,41614.1
