,Load_2025
2025-07-26 00:00:00+02:00,44260.3
2025-07-26 01:00:00+02:00,41761.3
2025-07-26 02:00:00+02:00,40492.0
2025-07-26 03:00:00+02:00,39954.6
2025-07-26 04:00:00+02:00,39814.8
2025-07-26 05:00:00+02:00,39946.6
2025-07-26 06:00:00+02:00,41695.7
2025-07-26 07:00:00+02:00,44685.2
2025-07-26 08:00:00+02:00,48398.5
2025-07-26 09:00:00+02:00,51349.7
2025-07-26 10:00:00+02:00,52959.6
2025-07-26 11:00:00+02:00,54235.6
2025-07-26 12:00:00+02:00,53352.9
2025-07-26 13:00:00+02:00,51985.9
2025-07-26 14:00:00+02:00,50747.8
2025-07-26 15:00:00+02:00,49839.7
2025-07-26 16:00:00+02:00,48326.6
2025-07-26 17:00:00+02:00,48700.2
2025-07-26 18:00:00+02:00,48594.4
2025-07-26 19:00:00+02:00,48517.7
2025-07-26 20:00:00+02:00,46174.0
2025-07-26 21:00:00+02:00,45405.7
2025-07-26 22:00:00+02:00,44919.7
2025-07-26 23:00:00+02:00,42233.8
