,Load_2025
2025-03-07 00:00:00+01:00,51832.3
2025-03-07 01:00:00+01:00,50042.7
2025-03-07 02:00:00+01:00,49308.7
2025-03-07 03:00:00+01:00,49482.7
2025-03-07 04:00:00+01:00,50457.5
2025-03-07 05:00:00+01:00,52769.7
2025-03-07 06:00:00+01:00,58753.3
2025-03-07 07:00:00+01:00,62914.7
2025-03-07 08:00:00+01:00,64811.5
2025-03-07 09:00:00+01:00,65521.5
2025-03-07 10:00:00+01:00,65745.5
2025-03-07 11:00:00+01:00,66580.6
2025-03-07 12:00:00+01:00,66096.3
2025-03-07 13:00:00+01:00,65083.7
2025-03-07 14:00:00+01:00,63259.7
2025-03-07 15:00:00+01:00,62292.2
2025-03-07 16:00:00+01:00,61061.6
2025-03-07 17:00:00+01:00,61581.6
2025-03-07 18:00:00+01:00,64613.0
2025-03-07 19:00:00+01:00,64727.9
2025-03-07 20:00:00+01:00,60541.3
2025-03-07 21:00:00+01:00,57113.0
2025-03-07 22:00:00+01:00,55254.3
2025-03-07 23:00:00+01:00,52092.3
